date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
24/04,6pm,5-8ft,6ft,13s,16,20,mph,24°c,100%,NNW,326,Cross/Offshore,ENE,74
25/04,6am,5-7ft,5.5ft,12s,18,21,mph,23°c,100%,NNW,329,Cross/Offshore,E,81
25/04,12pm,4-7ft,5ft,12s,17,19,mph,24°c,100%,NNW,332,Cross/Offshore,E,83
25/04,6pm,4-6ft,5ft,11s,17,18,mph,24°c,100%,NNW,335,Cross/Offshore,ENE,66
26/04,6am,3-5ft,3.5ft,11s,20,22,mph,23°c,100%,NNW,327,Cross/Offshore,ENE,78
26/04,12pm,3-5ft,3.5ft,10s,18,20,mph,24°c,100%,NNW,328,Cross/Offshore,ENE,77
26/04,6pm,3-5ft,3.5ft,10s,17,19,mph,24°c,100%,NNW,341,Cross/Offshore,E,82
27/04,6am,3-4ft,3ft,10s,16,19,mph,24°c,100%,NW,324,Offshore,E,92
27/04,12pm,2-4ft,3ft,10s,16,18,mph,25°c,100%,NW,323,Cross/Offshore,E,79
27/04,6pm,2-4ft,2.5ft,9s,18,21,mph,24°c,100%,NW,323,Cross/Offshore,ENE,68
28/04,6am,2-4ft,2.5ft,9s,19,22,mph,23°c,100%,NW,322,Cross/Offshore,ENE,71
28/04,12pm,2-3ft,2.5ft,9s,19,21,mph,24°c,100%,NW,321,Cross-shore,ENE,61
28/04,6pm,3-4ft,2.5ft,14s,19,21,mph,24°c,100%,NNW,335,Cross-shore,ENE,58
29/04,6am,4-7ft,5ft,12s,20,24,mph,23°c,100%,NNW,332,Cross/Onshore,NE,50
29/04,12pm,5-7ft,5.5ft,11s,21,24,mph,24°c,100%,NNW,345,Cross/Offshore,ENE,71
29/04,6pm,5-7ft,6ft,11s,21,24,mph,24°c,100%,N,349,Cross-shore,ENE,64
30/04,6am,3-5ft,4ft,10s,24,29,mph,23°c,100%,NNW,337,Cross/Offshore,ENE,72
30/04,12pm,3-5ft,5ft,10s,24,28,mph,24°c,100%,N,5,Cross/Offshore,ENE,77
30/04,6pm,3-4ft,3.5ft,9s,23,28,mph,24°c,100%,NNW,343,Cross/Offshore,ENE,76
01/05,6am,3-4ft,2.5ft,12s,23,28,mph,23°c,100%,NNW,334,Cross/Offshore,ENE,78
01/05,12pm,4-6ft,4ft,13s,23,26,mph,24°c,100%,NNW,337,Cross/Offshore,ENE,75
01/05,6pm,4-6ft,4ft,12s,23,26,mph,24°c,100%,NNW,335,Cross/Offshore,ENE,73
02/05,6am,3-4ft,3ft,10s,22,25,mph,23°c,100%,NNW,331,Cross/Offshore,ENE,71
02/05,12pm,3-4ft,3ft,10s,20,22,mph,24°c,100%,NNW,330,Cross/Offshore,ENE,73
02/05,6pm,3-4ft,2.5ft,14s,21,23,mph,24°c,100%,NW,326,Cross-shore,ENE,65
03/05,6am,4-6ft,3.5ft,12s,21,24,mph,23°c,100%,NNW,327,Cross/Offshore,ENE,72
03/05,12pm,4-6ft,4.5ft,12s,21,24,mph,24°c,100%,NNW,344,Cross/Offshore,ENE,68
03/05,6pm,3-5ft,3.5ft,12s,22,24,mph,24°c,100%,NW,325,Cross/Offshore,ENE,67
04/05,6am,3-4ft,3ft,11s,22,24,mph,24°c,100%,NW,324,Cross/Offshore,ENE,69
04/05,12pm,3-5ft,3ft,13s,21,23,mph,24°c,100%,NNW,328,Cross/Offshore,ENE,73
04/05,6pm,3-5ft,3.5ft,12s,19,21,mph,24°c,100%,NNW,333,Cross/Offshore,ENE,70
05/05,6am,4-6ft,5ft,11s,19,22,mph,23°c,100%,NNW,348,Offshore,E,88
05/05,12pm,4-6ft,4ft,11s,16,19,mph,24°c,100%,NNW,335,Offshore,E,91
05/05,6pm,4-6ft,4ft,11s,16,19,mph,24°c,100%,NNW,335,Cross/Offshore,E,83
06/05,6am,4-6ft,4.5ft,11s,13,15,mph,23°c,100%,NNW,348,Cross/Offshore,E,84
06/05,12pm,4-6ft,4.5ft,11s,12,13,mph,24°c,100%,NNW,348,Cross/Offshore,ENE,73
06/05,6pm,3-5ft,4ft,10s,15,16,mph,24°c,100%,NNW,348,Cross/Onshore,NE,44
07/05,6am,3-4ft,3ft,9s,15,18,mph,23°c,100%,NNW,337,Cross/Onshore,NE,54
07/05,12pm,2-4ft,3ft,9s,18,19,mph,23°c,100%,NNW,339,Cross/Onshore,NE,49
07/05,6pm,2-3ft,2.5ft,9s,19,21,mph,23°c,100%,NNW,339,Cross/Onshore,NE,43
08/05,6am,4-7ft,5ft,12s,17,18,mph,22°c,100%,NNW,349,Cross/Onshore,NE,52
08/05,12pm,4-7ft,5.5ft,11s,15,17,mph,23°c,100%,NNW,347,Cross-shore,ENE,62
08/05,6pm,4-7ft,5.5ft,11s,14,16,mph,23°c,100%,NNW,346,Cross-shore,ENE,65
09/05,6am,4-6ft,5ft,11s,14,16,mph,22°c,100%,NNW,348,Cross/Offshore,ENE,77
09/05,12pm,4-6ft,5ft,11s,15,17,mph,24°c,100%,N,352,Cross/Offshore,E,80
09/05,6pm,4-6ft,5ft,11s,16,17,mph,23°c,100%,N,355,Cross/Offshore,ENE,68
10/05,6am,3-5ft,4ft,10s,15,17,mph,23°c,100%,N,359,Cross-shore,ENE,63
10/05,12pm,3-5ft,3.5ft,10s,14,16,mph,24°c,100%,N,358,Cross/Onshore,NE,49
10/05,6pm,3-4ft,3.5ft,9s,16,18,mph,24°c,100%,N,358,Cross/Offshore,E,83
11/05,6am,2-3ft,2.5ft,9s,14,16,mph,23°c,100%,N,355,Offshore,E,86
11/05,12pm,2-4ft,2.5ft,11s,20,24,mph,24°c,100%,N,358,Offshore,E,93
11/05,6pm,3-4ft,3ft,11s,17,18,mph,24°c,100%,N,4,Cross/Offshore,E,83
12/05,6am,3-4ft,2.5ft,15s,13,15,mph,23°c,100%,NW,317,Cross/Offshore,ENE,76
12/05,12pm,3-5ft,3ft,15s,13,15,mph,24°c,100%,NW,316,Cross/Offshore,ENE,77
12/05,6pm,3-5ft,3ft,13s,14,17,mph,24°c,100%,NW,316,Offshore,E,89
13/05,6am,3-5ft,3ft,13s,13,15,mph,23°c,100%,NW,316,Offshore,E,91
13/05,12pm,3-5ft,3ft,12s,13,14,mph,24°c,100%,NW,316,Offshore,E,100
13/05,6pm,3-5ft,3.5ft,12s,11,12,mph,24°c,100%,NW,317,Offshore,E,91
14/05,6am,3-5ft,3ft,12s,5,5,mph,23°c,100%,NW,319,Offshore,SE,138
14/05,12pm,3-5ft,3ft,12s,5,5,mph,24°c,100%,NW,319,Onshore,NNE,21
14/05,6pm,3-4ft,3ft,11s,8,9,mph,24°c,100%,NW,320,Cross/Offshore,ENE,66
15/05,6am,2-3ft,2.5ft,10s,8,10,mph,24°c,100%,NW,320,Offshore,E,86
15/05,12pm,4-5ft,3ft,16s,13,13,mph,25°c,100%,NW,323,Offshore,E,87
15/05,6pm,5-8ft,5ft,15s,15,17,mph,25°c,100%,NW,325,Cross/Offshore,E,80
16/05,6am,7-10ft,8ft,14s,15,18,mph,24°c,100%,NNW,328,Offshore,E,86
16/05,12pm,6-10ft,7.5ft,13s,14,16,mph,25°c,100%,NNW,328,Offshore,E,95
16/05,6pm,6-9ft,6.5ft,13s,17,19,mph,24°c,100%,NNW,328,Cross/Offshore,ENE,78
17/05,6am,5-7ft,5.5ft,12s,17,22,mph,24°c,100%,NNW,328,Offshore,E,98
17/05,12pm,4-6ft,4.5ft,12s,13,16,mph,25°c,100%,NNW,328,Offshore,E,97
17/05,6pm,4-6ft,4.5ft,11s,15,18,mph,24°c,100%,NNW,330,Cross/Offshore,ENE,78
18/05,6am,3-4ft,3ft,11s,16,20,mph,24°c,100%,NW,325,Cross/Offshore,ENE,77
18/05,12pm,2-4ft,2.5ft,10s,21,25,mph,24°c,100%,NW,325,Cross/Offshore,ENE,71
18/05,6pm,2-3ft,2ft,10s,18,20,mph,24°c,100%,NW,326,Cross/Offshore,ENE,76
19/05,6am,2-3ft,1.8ft,10s,17,20,mph,24°c,100%,NW,322,Cross/Offshore,ENE,71
19/05,12pm,2-3ft,1.9ft,10s,18,21,mph,25°c,100%,NW,318,Cross/Offshore,ENE,75
19/05,6pm,2-3ft,1.8ft,10s,18,21,mph,24°c,100%,NW,314,Cross/Offshore,ENE,68
20/05,6am,3-4ft,2.5ft,12s,18,21,mph,24°c,100%,NW,311,Cross/Offshore,ENE,70
20/05,12pm,3-4ft,2.5ft,11s,19,21,mph,24°c,100%,NW,311,Cross/Offshore,ENE,73
20/05,6pm,2-4ft,2.5ft,11s,17,19,mph,24°c,100%,NW,310,Cross/Offshore,ENE,67
21/05,6am,2-3ft,2ft,11s,15,20,mph,24°c,100%,NW,311,Cross/Offshore,E,82
21/05,12pm,2-3ft,1.9ft,11s,22,26,mph,24°c,100%,NW,311,Cross/Offshore,ENE,76
21/05,6pm,2-3ft,3ft,7s,20,23,mph,24°c,100%,NNE,26,Cross/Offshore,ENE,76
22/05,6am,2ft,1.5ft,10s,18,20,mph,23°c,100%,NW,315,Cross/Offshore,ENE,74
22/05,12pm,1-2ft,1.4ft,9s,17,19,mph,24°c,100%,NW,316,Cross/Offshore,E,80
22/05,6pm,1-2ft,1.3ft,9s,19,21,mph,24°c,100%,NW,316,Cross/Offshore,ENE,72
23/05,6am,3-4ft,2.5ft,14s,12,15,mph,24°c,100%,NW,317,Offshore,E,90
23/05,12pm,3-4ft,2.5ft,13s,16,19,mph,25°c,100%,NW,317,Offshore,E,97
23/05,6pm,3-4ft,3ft,12s,12,16,mph,25°c,100%,NW,316,Offshore,ESE,103
24/05,6am,3-5ft,3ft,12s,17,20,mph,24°c,100%,NW,317,Offshore,ESE,112
24/05,12pm,3-5ft,3ft,12s,16,18,mph,25°c,100%,NW,318,Offshore,ESE,106
24/05,6pm,3-4ft,2.5ft,11s,14,17,mph,24°c,100%,NW,317,Offshore,ESE,104
25/05,6am,3-5ft,3.5ft,12s,11,13,mph,24°c,100%,NW,321,Offshore,ESE,116
25/05,12pm,3-5ft,3ft,12s,12,13,mph,25°c,100%,NW,322,Offshore,E,93
25/05,6pm,3-5ft,3ft,11s,15,17,mph,25°c,100%,NW,322,Offshore,ESE,108
26/05,6am,3-4ft,3ft,11s,10,11,mph,24°c,100%,NW,324,Offshore,ESE,118
26/05,12pm,3-4ft,2.5ft,10s,12,13,mph,25°c,100%,NW,323,Offshore,E,98
26/05,6pm,2-4ft,2.5ft,10s,13,15,mph,25°c,100%,NW,324,Offshore,E,97
27/05,6am,2-3ft,2ft,10s,14,16,mph,24°c,100%,NW,325,Cross/Offshore,E,81
27/05,12pm,3-4ft,2.5ft,12s,16,17,mph,25°c,100%,NW,322,Cross/Offshore,E,84
27/05,6pm,3-5ft,3.5ft,11s,19,21,mph,25°c,100%,NW,321,Offshore,E,90
28/05,6am,3-5ft,3.5ft,10s,18,20,mph,24°c,100%,NW,324,Cross/Offshore,E,83
28/05,12pm,3-4ft,3ft,10s,19,21,mph,25°c,100%,NNW,329,Offshore,E,89
28/05,6pm,2-4ft,2.5ft,9s,17,19,mph,24°c,100%,NNW,343,Cross/Offshore,E,81
29/05,6am,2-4ft,2.5ft,9s,15,17,mph,24°c,100%,N,349,Cross/Offshore,ENE,69
29/05,12pm,2-3ft,2.5ft,9s,15,17,mph,25°c,100%,N,353,Offshore,E,89
29/05,6pm,2-3ft,3ft,9s,16,17,mph,25°c,100%,N,3,Cross/Offshore,ENE,78
30/05,6am,2-4ft,2.5ft,10s,12,14,mph,24°c,100%,N,2,Cross/Offshore,E,83
30/05,12pm,3-4ft,3ft,12s,14,15,mph,25°c,100%,N,2,Cross/Offshore,ENE,73
30/05,6pm,3-4ft,3.5ft,12s,17,19,mph,24°c,100%,N,9,Cross/Offshore,ENE,66
31/05,6am,3-4ft,3ft,11s,16,17,mph,24°c,100%,N,7,Offshore,E,86
31/05,12pm,2-4ft,2.5ft,11s,18,20,mph,25°c,100%,N,2,Cross/Offshore,E,82
31/05,6pm,2-3ft,2.5ft,11s,17,21,mph,25°c,100%,N,3,Cross/Offshore,ENE,75
01/06,6am,2-3ft,2ft,11s,12,14,mph,24°c,100%,N,3,Cross-shore,ENE,64
01/06,12pm,2-3ft,2ft,11s,9,11,mph,25°c,100%,N,5,Cross-shore,ENE,62
01/06,6pm,2-3ft,1.9ft,10s,8,10,mph,25°c,100%,N,5,Cross/Onshore,NE,49
02/06,6am,1-2ft,1.5ft,10s,12,15,mph,25°c,100%,N,5,Offshore,ESE,113
02/06,12pm,1-2ft,1.3ft,10s,12,15,mph,26°c,100%,N,5,Offshore,E,86
02/06,6pm,2-3ft,1.8ft,11s,13,16,mph,26°c,100%,NW,311,Offshore,E,88
03/06,6am,2-3ft,1.9ft,12s,13,17,mph,25°c,100%,NW,322,Offshore,E,101
03/06,12pm,3-4ft,2.5ft,11s,12,15,mph,26°c,100%,NW,317,Offshore,E,89
03/06,6pm,2-4ft,2.5ft,11s,17,21,mph,26°c,100%,NW,316,Offshore,E,87
04/06,6am,2-3ft,2.5ft,10s,21,24,mph,25°c,100%,NW,315,Offshore,E,89
04/06,12pm,2-3ft,2ft,10s,20,23,mph,26°c,100%,NW,315,Offshore,E,93
04/06,6pm,2-3ft,2ft,10s,19,23,mph,25°c,100%,NW,315,Offshore,E,90
05/06,6am,2-3ft,1.8ft,10s,20,24,mph,25°c,100%,NW,317,Offshore,E,87
05/06,12pm,2-3ft,1.7ft,9s,21,24,mph,25°c,100%,NW,317,Offshore,E,91
05/06,6pm,1-2ft,1.5ft,9s,19,22,mph,25°c,100%,NW,319,Offshore,E,95
06/06,6am,1-2ft,1.2ft,9s,20,23,mph,25°c,100%,NW,321,Offshore,E,90
06/06,12pm,1ft,0.8ft,8s,21,24,mph,26°c,100%,NW,312,Offshore,E,94
06/06,6pm,1-2ft,1ft,8s,18,21,mph,25°c,100%,NW,325,Offshore,E,100
07/06,6am,1ft,0.9ft,8s,18,22,mph,24°c,100%,NNW,326,Offshore,E,101
07/06,12pm,1ft,0.8ft,8s,19,22,mph,25°c,100%,NNW,327,Offshore,E,92
07/06,6pm,1ft,1.7ft,8s,15,17,mph,25°c,100%,NE,47,Offshore,E,87
08/06,6am,1ft,1.5ft,8s,17,20,mph,24°c,100%,NE,47,Offshore,E,86
08/06,12pm,1ft,1.5ft,8s,16,18,mph,26°c,100%,NE,47,Offshore,E,88
08/06,6pm,1ft,1.4ft,8s,14,16,mph,25°c,100%,NE,47,Cross/Offshore,E,83
