date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
17/02,6pm,2ft,1.6ft,9s,10,13,mph,26°c,100%,S,189,Cross/Onshore,ESE,116
18/02,6am,1-2ft,1.8ft,8s,2,2,mph,24°c,100%,S,169,Offshore,NE,43
18/02,12pm,1-2ft,1.6ft,8s,10,10,mph,28°c,100%,SSE,167,Onshore,SE,144
18/02,6pm,1-2ft,1.4ft,8s,5,6,mph,26°c,100%,S,175,Onshore,SE,140
19/02,6am,1-2ft,1.6ft,7s,3,3,mph,24°c,100%,SSE,164,Cross/Offshore,E,87
19/02,12pm,1-2ft,1.4ft,7s,8,9,mph,28°c,100%,SSE,163,Onshore,SE,136
19/02,6pm,1-2ft,1.3ft,7s,11,14,mph,27°c,100%,SSE,162,Cross/Onshore,ESE,107
20/02,6am,1-2ft,1.2ft,7s,4,4,mph,25°c,100%,SSE,159,Offshore,NE,53
20/02,12pm,1-2ft,1.2ft,7s,10,11,mph,30°c,100%,SSE,159,Onshore,SE,128
20/02,6pm,1ft,1ft,7s,12,14,mph,29°c,100%,SSE,159,Cross/Onshore,E,101
21/02,6am,1ft,0.7ft,7s,6,8,mph,27°c,100%,SSE,157,Offshore,NNE,16
21/02,12pm,1ft,0.9ft,9s,11,10,mph,31°c,100%,SE,125,Onshore,S,173
21/02,6pm,0-1ft,0.7ft,10s,6,8,mph,28°c,100%,ESE,119,Cross/Offshore,E,84
22/02,6am,1ft,0.4ft,13s,5,5,mph,27°c,100%,SSE,158,Cross/Offshore,WNW,296
22/02,12pm,1ft,0.4ft,12s,8,9,mph,30°c,100%,SSE,157,Onshore,S,180
22/02,6pm,1ft,1.7ft,7s,8,12,mph,27°c,100%,ESE,109,Onshore,SSE,163
23/02,6am,1-2ft,1.7ft,8s,4,4,mph,26°c,100%,SSW,203,Cross/Onshore,W,266
23/02,12pm,2-3ft,2ft,8s,12,12,mph,27°c,100%,SSW,198,Onshore,S,180
23/02,6pm,2-3ft,2.5ft,8s,8,10,mph,26°c,100%,S,190,Onshore,SSE,168
24/02,6am,3-4ft,3.5ft,10s,5,5,mph,23°c,100%,S,183,Offshore,N,3
24/02,12pm,3-4ft,3.5ft,10s,8,8,mph,27°c,100%,S,179,Onshore,SSE,157
24/02,6pm,3-4ft,3.5ft,10s,8,10,mph,26°c,100%,S,177,Onshore,SE,142
25/02,6am,2-4ft,3ft,9s,5,5,mph,23°c,100%,S,179,Offshore,ENE,67
25/02,12pm,2-4ft,3ft,9s,9,9,mph,27°c,100%,S,175,Onshore,SE,125
25/02,6pm,3-4ft,3ft,9s,13,16,mph,26°c,100%,S,174,Cross/Onshore,ESE,105
26/02,6am,3-5ft,4ft,12s,8,9,mph,24°c,100%,SSE,161,Cross/Offshore,ENE,77
26/02,12pm,3-5ft,3.5ft,12s,9,9,mph,27°c,100%,SSE,160,Onshore,SE,127
26/02,6pm,3-5ft,4ft,12s,9,12,mph,25°c,100%,SSE,156,Cross-shore,E,93
27/02,6am,3-5ft,3.5ft,12s,2,1,mph,24°c,100%,SSE,157,Offshore,NNE,18
27/02,12pm,3-4ft,3.5ft,11s,10,10,mph,27°c,100%,SSE,156,Onshore,S,175
27/02,6pm,3-4ft,3ft,11s,3,3,mph,26°c,100%,SSE,156,Onshore,SE,134
28/02,6am,2-3ft,2.5ft,10s,1,1,mph,25°c,100%,SSE,157,Offshore,NNE,17
28/02,12pm,2-3ft,2.5ft,10s,12,11,mph,28°c,100%,SSE,156,Onshore,SSE,158
28/02,6pm,2-3ft,2ft,10s,8,11,mph,27°c,100%,SSE,156,Onshore,SE,135
01/03,6am,2ft,1.9ft,9s,0,1,mph,25°c,100%,SSE,155,Onshore,SW,223
01/03,12pm,1-2ft,1.8ft,9s,10,10,mph,28°c,100%,SSE,154,Onshore,SSE,154
01/03,6pm,1-2ft,1.6ft,8s,9,13,mph,27°c,100%,SSE,153,Onshore,ESE,123
02/03,6am,1-2ft,1.5ft,8s,1,1,mph,25°c,100%,SSE,153,Cross-shore,W,277
