date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
20/05,12pm,1-2ft,3.5ft,8s,15,15,mph,19°c,100%,N,8,Cross/Onshore,N,11
20/05,6pm,1-2ft,3.5ft,8s,15,16,mph,18°c,100%,N,5,Cross/Offshore,N,352
21/05,6am,1ft,3ft,8s,12,16,mph,15°c,100%,N,6,Cross-shore,N,0
21/05,12pm,1ft,2.5ft,8s,14,13,mph,19°c,100%,N,5,Cross/Offshore,N,355
21/05,6pm,1ft,2.5ft,7s,13,14,mph,18°c,100%,N,4,Cross/Offshore,N,351
22/05,6am,1ft,1.9ft,7s,9,11,mph,14°c,100%,N,6,Cross/Offshore,N,349
22/05,12pm,0-1ft,1.6ft,7s,9,11,mph,19°c,100%,N,7,Cross/Offshore,N,354
22/05,6pm,0-1ft,1.6ft,6s,12,14,mph,19°c,100%,N,358,Cross/Offshore,NNW,338
23/05,6am,Plano,1.8ft,5s,11,13,mph,15°c,100%,N,353,Cross/Offshore,N,355
23/05,12pm,0-1ft,1.4ft,5s,11,12,mph,17°c,100%,NNE,11,Cross/Offshore,N,353
23/05,6pm,Plano,0.6ft,12s,13,15,mph,17°c,100%,SSW,201,Cross/Offshore,NNW,345
24/05,6am,Plano,0.5ft,11s,10,12,mph,14°c,100%,SSW,201,Cross/Offshore,NNW,337
24/05,12pm,Plano,2ft,4s,16,17,mph,19°c,100%,NNW,341,Cross/Offshore,NNW,342
24/05,6pm,Plano,2.5ft,4s,17,19,mph,18°c,100%,NNW,344,Cross/Offshore,NNW,347
25/05,6am,Plano,0.5ft,17s,13,17,mph,15°c,100%,SSW,199,Cross-shore,N,359
25/05,12pm,Plano,3.5ft,9s,16,17,mph,19°c,100%,NNW,347,Cross/Onshore,N,8
25/05,6pm,0-1ft,3.5ft,9s,17,19,mph,18°c,100%,N,349,Cross-shore,N,4
26/05,6am,0-1ft,2.5ft,6s,11,14,mph,15°c,100%,N,0,Cross/Onshore,N,9
26/05,12pm,0-1ft,3ft,7s,17,18,mph,19°c,100%,N,357,Cross-shore,N,356
26/05,6pm,1ft,3.5ft,7s,17,19,mph,18°c,100%,N,354,Cross-shore,N,358
27/05,6am,1ft,3.5ft,8s,13,17,mph,15°c,100%,N,0,Cross/Onshore,N,10
