date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
13/09,6am,2ft,1.5ft,10s,11,13,mph,25°c,100%,NW,323,Cross/Offshore,ENE,65
13/09,12pm,1-2ft,1.4ft,9s,10,11,mph,27°c,100%,NW,324,Cross-shore,ENE,60
13/09,6pm,1-2ft,1.5ft,9s,13,15,mph,27°c,100%,NW,325,Cross/Offshore,ENE,77
14/09,6am,2ft,1.5ft,9s,11,13,mph,26°c,100%,NNW,327,Offshore,E,101
14/09,12pm,1-2ft,1.5ft,9s,12,13,mph,27°c,100%,NNW,327,Offshore,E,87
14/09,6pm,1-2ft,1.4ft,8s,13,16,mph,27°c,100%,NNW,326,Offshore,E,93
15/09,6am,1-2ft,1.1ft,14s,13,16,mph,26°c,100%,NW,320,Offshore,ESE,119
15/09,12pm,1-2ft,1.1ft,12s,14,16,mph,27°c,100%,NW,326,Offshore,E,99
15/09,6pm,1-2ft,1.2ft,12s,15,19,mph,27°c,100%,NNW,328,Offshore,E,101
16/09,6am,2-3ft,1.7ft,12s,18,22,mph,27°c,100%,NW,323,Offshore,ESE,102
16/09,12pm,2-3ft,1.5ft,11s,17,21,mph,27°c,100%,NW,326,Offshore,ESE,105
16/09,6pm,1-2ft,1.3ft,11s,15,18,mph,27°c,100%,NW,320,Offshore,ESE,103
17/09,6am,1-2ft,1.2ft,11s,18,22,mph,26°c,100%,NNW,330,Offshore,ESE,110
17/09,12pm,1-2ft,1.1ft,11s,18,21,mph,27°c,100%,NNW,331,Offshore,E,101
17/09,6pm,1-2ft,1ft,13s,18,22,mph,27°c,100%,NW,315,Offshore,E,99
18/09,6am,1-2ft,1.2ft,12s,18,22,mph,26°c,100%,NW,314,Offshore,ESE,104
18/09,12pm,2ft,1.3ft,12s,21,24,mph,27°c,100%,NW,313,Offshore,ESE,109
18/09,6pm,1-2ft,1.1ft,11s,17,21,mph,27°c,100%,NW,313,Offshore,ESE,106
19/09,6am,1-2ft,1.1ft,11s,16,20,mph,26°c,100%,NW,316,Offshore,ESE,112
19/09,12pm,1-2ft,0.9ft,10s,17,19,mph,27°c,100%,NW,315,Offshore,E,98
19/09,6pm,1ft,1.2ft,12s,16,19,mph,27°c,100%,W,266,Cross/Offshore,E,80
20/09,6am,1-2ft,2ft,10s,16,17,mph,26°c,100%,W,267,Cross/Offshore,E,82
20/09,12pm,1-2ft,2ft,10s,12,14,mph,26°c,100%,W,266,Cross-shore,ENE,65
20/09,6pm,1-2ft,1.9ft,9s,18,20,mph,27°c,100%,W,264,Cross/Offshore,ENE,72
21/09,6am,1-2ft,1.1ft,12s,20,23,mph,26°c,100%,NNW,328,Cross/Offshore,ENE,68
21/09,12pm,1-2ft,2.5ft,6s,18,21,mph,27°c,100%,NNE,29,Cross/Offshore,ENE,73
21/09,6pm,2-3ft,1.6ft,16s,18,19,mph,26°c,100%,NW,318,Offshore,E,87
22/09,6am,2-4ft,2ft,15s,11,14,mph,26°c,100%,NW,318,Offshore,ESE,106
22/09,12pm,2-3ft,1.8ft,13s,10,12,mph,27°c,100%,NW,318,Cross/Offshore,ENE,70
22/09,6pm,2-4ft,2ft,13s,11,14,mph,27°c,100%,NW,320,Offshore,ESE,101
23/09,6am,2-3ft,1.8ft,12s,21,25,mph,27°c,100%,NW,318,Offshore,E,99
23/09,12pm,2-3ft,1.7ft,12s,21,24,mph,28°c,100%,NW,317,Offshore,ESE,104
23/09,6pm,2ft,1.4ft,11s,20,23,mph,27°c,100%,NW,317,Offshore,E,101
24/09,6am,1-2ft,1.2ft,11s,18,22,mph,26°c,100%,NW,317,Offshore,E,97
24/09,12pm,1-2ft,1ft,10s,20,23,mph,27°c,100%,NW,316,Offshore,ESE,108
24/09,6pm,1-2ft,1ft,10s,15,17,mph,27°c,100%,NW,316,Offshore,ESE,107
