date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
24/02,6pm,1-2ft,2.5ft,5s,9,16,mph,22°c,100%,SSE,163,Cross/Onshore,SE,142
25/02,6am,1ft,1.4ft,6s,2,4,mph,17°c,100%,S,180,Offshore,E,99
25/02,12pm,1ft,1.2ft,6s,9,13,mph,23°c,100%,S,176,Offshore,ESE,102
25/02,6pm,1ft,0.9ft,5s,9,11,mph,20°c,100%,S,175,Offshore,NNE,18
26/02,6am,Plano,0.4ft,13s,11,13,mph,14°c,100%,NW,304,Offshore,N,10
26/02,12pm,Plano,0.4ft,13s,11,12,mph,17°c,100%,WNW,298,Offshore,NNE,24
26/02,6pm,Plano,0.4ft,12s,11,13,mph,16°c,100%,WNW,298,Offshore,NNE,13
27/02,6am,Plano,4.5ft,6s,10,13,mph,13°c,100%,NE,41,Offshore,NNE,18
27/02,12pm,Plano,4ft,5s,10,9,mph,16°c,100%,NE,44,Offshore,NNE,28
27/02,6pm,Plano,3ft,7s,8,8,mph,15°c,100%,NE,44,Offshore,NNE,22
28/02,6am,Plano,2ft,7s,7,7,mph,12°c,100%,NNE,31,Offshore,N,350
28/02,12pm,Plano,1.5ft,4s,7,6,mph,18°c,100%,NE,48,Offshore,N,7
28/02,6pm,1-2ft,0.7ft,18s,13,15,mph,18°c,100%,SSW,206,Cross/Offshore,NNW,335
29/02,6am,1-2ft,1ft,17s,12,14,mph,13°c,100%,SSW,206,Offshore,N,357
29/02,12pm,1-2ft,1.1ft,16s,8,9,mph,20°c,100%,SSW,206,Offshore,NNE,26
29/02,6pm,1-2ft,1.2ft,15s,11,13,mph,17°c,100%,SSW,206,Offshore,N,8
01/03,6am,1-2ft,1.2ft,14s,8,11,mph,13°c,100%,SSW,206,Offshore,NNW,344
01/03,12pm,1-2ft,1.2ft,14s,8,9,mph,19°c,100%,SSW,206,Offshore,NNE,17
01/03,6pm,1-2ft,1.1ft,14s,10,11,mph,16°c,100%,SSW,206,Offshore,N,352
02/03,6am,1-2ft,1ft,13s,11,13,mph,13°c,100%,SSW,206,Offshore,N,352
02/03,12pm,1-2ft,0.9ft,13s,10,10,mph,18°c,100%,SSW,206,Offshore,NNE,13
02/03,6pm,1-2ft,0.8ft,13s,9,11,mph,15°c,100%,SSW,206,Offshore,N,5
03/03,6am,1ft,0.7ft,12s,8,10,mph,13°c,100%,SSW,205,Offshore,NNE,16
03/03,12pm,1ft,0.6ft,12s,8,8,mph,19°c,100%,SSW,205,Offshore,NE,35
03/03,6pm,Plano,4ft,5s,10,12,mph,17°c,100%,NE,48,Offshore,NNE,16
04/03,6am,0-1ft,0.7ft,12s,5,7,mph,14°c,100%,WNW,299,Offshore,NNE,13
04/03,12pm,0-1ft,0.7ft,12s,7,7,mph,21°c,100%,WNW,298,Offshore,NNE,31
04/03,6pm,Plano,3.5ft,5s,8,9,mph,19°c,100%,NE,41,Offshore,N,7
05/03,6am,0-1ft,0.8ft,11s,11,13,mph,14°c,100%,WNW,299,Offshore,N,2
05/03,12pm,1ft,0.9ft,11s,13,15,mph,18°c,100%,WNW,301,Offshore,NNE,17
05/03,6pm,0-1ft,0.8ft,11s,16,18,mph,15°c,100%,WNW,300,Offshore,NNE,16
06/03,6am,1ft,0.9ft,13s,17,20,mph,14°c,100%,WNW,298,Offshore,NNE,26
06/03,12pm,1ft,0.9ft,13s,16,18,mph,14°c,100%,WNW,297,Offshore,NNE,27
06/03,6pm,1ft,0.7ft,12s,15,18,mph,13°c,100%,WNW,297,Offshore,NNE,19
07/03,6am,1ft,0.8ft,13s,14,17,mph,12°c,100%,WNW,300,Offshore,NNE,21
07/03,12pm,0-1ft,0.7ft,12s,14,15,mph,16°c,100%,WNW,300,Offshore,NNE,21
07/03,6pm,0-1ft,0.6ft,12s,15,16,mph,14°c,100%,WNW,297,Offshore,N,9
08/03,6am,Plano,0.4ft,13s,6,8,mph,13°c,100%,NNW,332,Offshore,NNE,12
08/03,12pm,0-1ft,0.5ft,17s,7,9,mph,21°c,100%,NW,304,Offshore,NE,50
08/03,6pm,0-1ft,0.7ft,16s,7,10,mph,19°c,100%,NW,305,Offshore,NNE,19
09/03,6am,1ft,0.7ft,15s,5,7,mph,15°c,100%,SSW,202,Offshore,NE,43
09/03,12pm,1ft,0.7ft,14s,8,10,mph,21°c,100%,SSW,202,Offshore,E,80
09/03,6pm,1-2ft,0.8ft,14s,7,8,mph,20°c,100%,SSW,202,Offshore,NE,40
10/03,6am,1ft,0.8ft,13s,5,7,mph,14°c,100%,SSW,202,Offshore,NNE,31
10/03,12pm,1ft,0.8ft,13s,6,7,mph,22°c,100%,SSW,202,Offshore,E,90
10/03,6pm,1ft,0.8ft,13s,7,7,mph,19°c,100%,SSW,202,Offshore,NE,41
11/03,6am,1ft,0.8ft,12s,3,5,mph,14°c,100%,SSW,202,Offshore,NE,34
11/03,12pm,1ft,0.7ft,12s,8,10,mph,23°c,100%,SSW,202,Cross/Offshore,ESE,117
11/03,6pm,1ft,1.2ft,16s,4,4,mph,21°c,100%,WNW,300,Offshore,ENE,73
12/03,6am,1ft,1.3ft,14s,4,5,mph,16°c,100%,WNW,299,Offshore,NE,39
12/03,12pm,1ft,1.3ft,14s,7,9,mph,23°c,100%,WNW,297,Offshore,ESE,107
12/03,6pm,1ft,0.7ft,15s,7,8,mph,21°c,100%,SSW,198,Offshore,NNE,33
13/03,6am,1-2ft,0.8ft,14s,10,12,mph,14°c,100%,SSW,199,Offshore,NNE,13
13/03,12pm,1-2ft,0.9ft,14s,9,9,mph,17°c,100%,SSW,199,Offshore,NNE,27
13/03,6pm,1-2ft,1ft,13s,12,12,mph,15°c,100%,SSW,199,Offshore,N,10
14/03,6am,1-2ft,0.9ft,13s,13,16,mph,13°c,100%,SSW,200,Offshore,NNE,16
14/03,12pm,1-2ft,0.9ft,13s,11,10,mph,15°c,100%,SSW,200,Offshore,NNE,25
14/03,6pm,1ft,0.8ft,12s,11,12,mph,15°c,100%,SSW,200,Offshore,N,9
15/03,6am,1ft,0.8ft,12s,11,14,mph,11°c,100%,SSW,200,Offshore,NNW,343
15/03,12pm,Plano,2ft,5s,14,15,mph,15°c,100%,NNE,27,Offshore,N,355
15/03,6pm,Plano,2.5ft,5s,16,18,mph,15°c,100%,NNE,24,Offshore,NNW,345
16/03,6am,Plano,4.5ft,5s,16,20,mph,13°c,100%,NNE,16,Offshore,N,1
16/03,12pm,Plano,5.5ft,6s,16,18,mph,15°c,100%,NNE,23,Offshore,N,9
16/03,6pm,1ft,0.5ft,11s,18,21,mph,14°c,100%,SSW,199,Offshore,N,11
17/03,6am,Plano,6.5ft,7s,15,17,mph,12°c,100%,NNE,28,Offshore,NNE,14
17/03,12pm,Plano,6.5ft,6s,15,18,mph,14°c,100%,NNE,32,Offshore,NNE,13
17/03,6pm,Plano,0.4ft,11s,17,20,mph,13°c,100%,WNW,302,Offshore,N,3
18/03,6am,Plano,0.9ft,11s,15,18,mph,11°c,100%,NNW,340,Cross/Offshore,NNW,339
18/03,12pm,Plano,0.8ft,10s,15,16,mph,15°c,100%,NNW,340,Offshore,N,349
18/03,6pm,Plano,0.5ft,15s,19,24,mph,14°c,100%,NNW,332,Cross/Offshore,NNW,328
19/03,6am,Plano,0.6ft,13s,18,25,mph,13°c,100%,NNW,332,Cross/Offshore,NW,325
19/03,12pm,Plano,0.4ft,19s,20,24,mph,17°c,100%,NNW,341,Cross/Offshore,NNW,336
19/03,6pm,1ft,0.4ft,13s,15,15,mph,16°c,100%,SSW,205,Cross/Offshore,NNW,340
20/03,6am,Plano,1.7ft,15s,15,18,mph,13°c,100%,NNW,340,Cross/Offshore,NNW,340
20/03,12pm,1ft,0.4ft,12s,15,15,mph,16°c,100%,SSW,204,Offshore,NNW,347
20/03,6pm,1ft,0.4ft,12s,12,15,mph,15°c,100%,SSW,204,Offshore,N,0
21/03,6am,0-1ft,0.3ft,12s,10,13,mph,11°c,100%,SSW,204,Offshore,N,10
21/03,12pm,1ft,0.4ft,12s,12,13,mph,14°c,100%,SSW,203,Offshore,NNE,12
21/03,6pm,1ft,0.4ft,11s,11,12,mph,14°c,100%,SSW,202,Offshore,NNW,347
22/03,6am,1ft,0.4ft,11s,10,14,mph,11°c,100%,SSW,202,Cross/Offshore,NW,322
22/03,12pm,1ft,0.4ft,11s,9,10,mph,15°c,100%,SSW,202,Cross/Offshore,NW,326
22/03,6pm,1ft,1.7ft,3s,1,4,mph,15°c,100%,W,277,Offshore,NNE,29
23/03,6am,2-3ft,4ft,7s,24,35,mph,11°c,100%,WNW,291,Cross/Onshore,WNW,298
23/03,12pm,2ft,3ft,7s,22,26,mph,14°c,100%,W,279,Offshore,NNW,342
23/03,6pm,Plano,1.1ft,11s,20,24,mph,14°c,100%,N,6,Offshore,NNW,342
24/03,6am,Plano,1.2ft,10s,15,19,mph,12°c,100%,N,8,Cross/Offshore,NNW,328
24/03,12pm,Plano,1.2ft,10s,15,18,mph,16°c,100%,N,6,Cross/Offshore,NNW,329
24/03,6pm,0-1ft,0.5ft,5s,13,17,mph,16°c,100%,W,272,Cross/Offshore,NNW,336
25/03,6am,Plano,0.6ft,19s,7,9,mph,12°c,100%,NNW,333,Offshore,NNW,341
25/03,12pm,Plano,0.8ft,17s,6,5,mph,15°c,100%,NNW,332,Offshore,NNE,29
25/03,6pm,Plano,0.8ft,16s,6,5,mph,14°c,100%,NNW,331,Offshore,NE,39
26/03,6am,Plano,1ft,14s,4,5,mph,12°c,100%,NNW,332,Offshore,NNE,20
26/03,12pm,Plano,1ft,14s,5,5,mph,15°c,100%,NNW,330,Offshore,NNE,27
26/03,6pm,Plano,1.3ft,15s,5,5,mph,13°c,100%,NNW,332,Offshore,NNE,34
27/03,6am,Plano,1.9ft,14s,7,9,mph,11°c,100%,NNW,332,Cross-shore,NW,314
27/03,12pm,Plano,1ft,7s,7,7,mph,17°c,100%,NNE,14,Offshore,N,358
27/03,6pm,Plano,1.4ft,14s,2,2,mph,14°c,100%,NNW,338,Offshore,ENE,73
28/03,6am,Plano,1.3ft,14s,11,15,mph,12°c,100%,NNW,338,Cross-shore,NW,313
28/03,12pm,Plano,1.3ft,13s,9,7,mph,16°c,100%,NNW,339,Offshore,N,6
28/03,6pm,1ft,0.6ft,15s,8,8,mph,15°c,100%,SSW,201,Offshore,N,6
29/03,6am,1ft,0.6ft,14s,4,5,mph,12°c,100%,SSW,201,Offshore,N,357
