date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
04/02,12pm,4-6ft,6.5ft,13s,12,13,mph,12°c,100%,WNW,303,Onshore,N,352
04/02,6pm,4-6ft,5.5ft,13s,8,8,mph,11°c,100%,NW,307,Onshore,NNW,344
05/02,6am,3-5ft,4.5ft,11s,9,9,mph,11°c,100%,NNW,328,Onshore,ENE,70
05/02,12pm,3-5ft,4.5ft,11s,17,18,mph,10°c,100%,NNW,332,Onshore,E,86
05/02,6pm,3-5ft,4ft,11s,19,22,mph,11°c,100%,NW,324,Onshore,E,89
06/02,6am,2-4ft,3ft,11s,12,13,mph,10°c,100%,NW,322,Cross/Offshore,SE,144
06/02,12pm,2-3ft,2.5ft,11s,10,20,mph,12°c,100%,NW,321,Offshore,SSE,165
06/02,6pm,2-3ft,2ft,10s,11,13,mph,15°c,100%,NW,321,Offshore,S,178
07/02,6am,2ft,2.5ft,14s,10,15,mph,11°c,100%,WNW,291,Offshore,S,190
07/02,12pm,2-3ft,2.5ft,14s,7,12,mph,13°c,100%,WNW,290,Offshore,SSW,198
07/02,6pm,2-3ft,3ft,14s,11,12,mph,14°c,100%,WNW,290,Onshore,ENE,76
08/02,6am,2-3ft,3ft,13s,11,14,mph,12°c,100%,WNW,289,Offshore,SSW,211
08/02,12pm,2ft,3ft,12s,18,20,mph,11°c,100%,WNW,290,Cross/Offshore,W,275
08/02,6pm,3-5ft,5.5ft,14s,7,9,mph,11°c,100%,WNW,300,Cross/Offshore,W,279
09/02,6am,4-6ft,7ft,13s,13,22,mph,12°c,100%,WNW,299,Offshore,SSW,206
09/02,12pm,4-6ft,7ft,14s,24,39,mph,15°c,100%,WNW,300,Offshore,SSW,198
09/02,6pm,6-9ft,9.5ft,16s,24,39,mph,16°c,100%,NW,304,Offshore,SSW,195
10/02,6am,7-11ft,12.5ft,15s,13,16,mph,14°c,100%,NW,309,Offshore,SSW,193
10/02,12pm,8-13ft,15ft,15s,5,6,mph,14°c,100%,NW,312,Cross/Offshore,WNW,285
10/02,6pm,9-14ft,16ft,16s,12,23,mph,13°c,100%,NW,312,Cross/Offshore,WNW,282
11/02,6am,9-14ft,15.5ft,16s,15,28,mph,13°c,100%,NW,310,Offshore,W,272
11/02,12pm,9-14ft,16.5ft,16s,16,26,mph,13°c,100%,NW,311,Offshore,W,263
11/02,6pm,9-14ft,16ft,16s,13,15,mph,12°c,100%,NW,312,Cross/Onshore,NW,315
12/02,6am,8-13ft,13.5ft,16s,3,2,mph,11°c,100%,NW,314,Offshore,SW,214
12/02,12pm,8-12ft,12.5ft,16s,6,7,mph,12°c,100%,NW,314,Cross/Onshore,E,98
12/02,6pm,7-11ft,11ft,15s,15,16,mph,12°c,100%,NW,314,Onshore,E,87
13/02,6am,6-9ft,9ft,15s,7,8,mph,13°c,100%,NW,314,Offshore,W,274
13/02,12pm,5-8ft,7.5ft,14s,11,13,mph,15°c,100%,NW,313,Offshore,SW,226
13/02,6pm,6-9ft,9.5ft,13s,16,27,mph,13°c,100%,NW,314,Cross/Offshore,WNW,282
14/02,6am,8-13ft,14ft,15s,6,7,mph,12°c,100%,NW,313,Offshore,SSE,168
14/02,12pm,7-10ft,11.5ft,14s,5,5,mph,13°c,100%,NW,310,Cross/Onshore,E,101
14/02,6pm,6-9ft,9.5ft,14s,11,12,mph,13°c,100%,NW,308,Cross/Onshore,ESE,105
15/02,6am,5-8ft,5.5ft,22s,8,9,mph,12°c,100%,NW,309,Offshore,SSE,156
15/02,12pm,7-12ft,12ft,19s,6,9,mph,14°c,100%,NW,305,Offshore,WSW,240
15/02,6pm,7-10ft,12ft,18s,13,18,mph,17°c,100%,WNW,302,Offshore,SSW,196
16/02,6am,6-9ft,11ft,16s,24,44,mph,16°c,100%,WNW,302,Offshore,SSW,202
16/02,12pm,7-11ft,13ft,16s,27,44,mph,17°c,100%,WNW,303,Offshore,SSW,204
16/02,6pm,7-11ft,13ft,16s,18,26,mph,18°c,100%,WNW,303,Offshore,SSW,212
17/02,6am,8-12ft,14ft,16s,13,14,mph,12°c,100%,NW,304,Cross/Onshore,NW,322
17/02,12pm,7-11ft,13ft,16s,17,24,mph,12°c,100%,NW,305,Cross/Offshore,WNW,288
17/02,6pm,9-14ft,16ft,18s,21,26,mph,12°c,100%,NW,309,Cross-shore,WNW,299
18/02,6am,9-14ft,15ft,17s,10,12,mph,10°c,100%,NW,310,Offshore,W,259
18/02,12pm,8-12ft,13ft,16s,8,10,mph,10°c,100%,NW,310,Offshore,W,259
18/02,6pm,7-11ft,12ft,15s,11,13,mph,11°c,100%,NW,311,Cross-shore,WNW,297
19/02,6am,6-9ft,9.5ft,14s,10,13,mph,9°c,100%,NW,312,Offshore,SW,236
19/02,12pm,5-9ft,9ft,13s,5,7,mph,11°c,100%,NW,313,Offshore,SW,234
19/02,6pm,5-9ft,9ft,13s,13,14,mph,11°c,100%,NW,314,Onshore,E,80
20/02,6am,5-8ft,7.5ft,13s,8,9,mph,10°c,100%,NW,313,Offshore,SW,218
20/02,12pm,4-7ft,7ft,13s,7,8,mph,11°c,100%,NW,311,Offshore,W,263
20/02,6pm,5-7ft,7.5ft,13s,7,8,mph,12°c,100%,NW,311,Cross/Offshore,WNW,288
21/02,6am,5-8ft,8.5ft,13s,4,4,mph,11°c,100%,NW,306,Offshore,WSW,241
21/02,12pm,5-7ft,8ft,13s,4,5,mph,12°c,100%,NW,308,Onshore,E,86
21/02,6pm,5-7ft,6.5ft,14s,14,16,mph,12°c,100%,NW,321,Onshore,E,88
22/02,6am,6-9ft,8.5ft,15s,3,3,mph,11°c,100%,NW,315,Offshore,S,183
22/02,12pm,6-9ft,8.5ft,14s,6,8,mph,13°c,100%,NW,314,Offshore,WSW,252
22/02,6pm,6-9ft,9.5ft,15s,6,7,mph,13°c,100%,NW,311,Offshore,WSW,238
23/02,6am,5-8ft,8.5ft,14s,4,4,mph,11°c,100%,NW,305,Offshore,SSE,149
23/02,12pm,7-10ft,11ft,16s,3,3,mph,13°c,100%,NW,310,Onshore,N,354
23/02,6pm,7-10ft,10.5ft,16s,2,2,mph,12°c,100%,NW,311,Cross/Offshore,WNW,289
24/02,6am,6-9ft,9ft,15s,7,7,mph,11°c,100%,NW,312,Cross-shore,ESE,116
24/02,12pm,5-8ft,8.5ft,14s,1,2,mph,13°c,100%,NW,311,Onshore,NE,44
24/02,6pm,5-8ft,8ft,13s,10,14,mph,12°c,100%,NW,309,Cross/Offshore,WNW,293
25/02,6am,5-7ft,8ft,12s,15,25,mph,12°c,100%,NW,308,Offshore,WSW,256
25/02,12pm,5-8ft,9.5ft,13s,8,13,mph,12°c,100%,NW,308,Offshore,SW,224
25/02,6pm,5-8ft,9.5ft,12s,26,34,mph,12°c,100%,WNW,304,Cross/Offshore,WNW,292
26/02,6am,6-10ft,13ft,11s,32,40,mph,12°c,100%,NW,308,Cross-shore,WNW,295
26/02,12pm,7-11ft,13ft,12s,25,32,mph,12°c,100%,NW,316,Cross/Onshore,NW,306
26/02,6pm,7-11ft,12ft,13s,22,28,mph,11°c,100%,NW,318,Cross/Offshore,WNW,293
27/02,6am,6-9ft,10ft,13s,21,29,mph,11°c,100%,NW,315,Offshore,SSW,206
27/02,12pm,7-11ft,12.5ft,13s,19,42,mph,13°c,100%,NW,314,Offshore,WSW,241
27/02,6pm,7-11ft,14.5ft,12s,27,42,mph,13°c,100%,NW,311,Cross/Offshore,WNW,287
28/02,6am,5-8ft,9.5ft,12s,7,11,mph,12°c,100%,NW,312,Offshore,SW,235
28/02,12pm,5-7ft,8.5ft,12s,7,8,mph,13°c,100%,NW,310,Cross/Offshore,SE,127
28/02,6pm,4-6ft,7ft,12s,12,13,mph,15°c,100%,NW,309,Cross/Onshore,ESE,113
29/02,6am,3-5ft,5ft,11s,28,47,mph,15°c,100%,NW,305,Offshore,SSW,205
29/02,12pm,4-6ft,7ft,11s,25,38,mph,12°c,100%,WNW,298,Cross/Offshore,W,279
29/02,6pm,5-8ft,10.5ft,12s,13,26,mph,12°c,100%,WNW,301,Offshore,W,269
01/03,6am,6-9ft,11ft,13s,19,32,mph,12°c,100%,NW,312,Offshore,SSW,204
01/03,12pm,7-12ft,12.5ft,15s,23,42,mph,14°c,100%,NW,313,Offshore,W,273
01/03,6pm,8-12ft,14ft,14s,3,4,mph,12°c,100%,NW,314,Offshore,WSW,243
02/03,6am,6-9ft,10.5ft,13s,43,53,mph,11°c,100%,NW,308,Cross/Offshore,WNW,282
02/03,12pm,8-12ft,16.5ft,12s,38,45,mph,11°c,100%,NW,311,Cross/Offshore,WNW,293
02/03,6pm,8-12ft,16ft,12s,36,44,mph,11°c,100%,NW,313,Cross-shore,WNW,298
03/03,6am,6-9ft,10.5ft,12s,17,23,mph,10°c,100%,NW,311,Offshore,SW,218
03/03,12pm,5-8ft,10ft,12s,29,58,mph,13°c,100%,NW,306,Offshore,W,269
03/03,6pm,7-11ft,15.5ft,12s,29,40,mph,12°c,100%,NW,307,Cross/Onshore,NW,316
04/03,6am,5-7ft,7.5ft,13s,10,14,mph,11°c,100%,NW,317,Offshore,S,175
04/03,12pm,4-6ft,6ft,13s,10,13,mph,13°c,100%,NW,317,Offshore,SW,223
04/03,6pm,5-7ft,8ft,12s,3,4,mph,14°c,100%,NW,308,Offshore,SSE,167
05/03,6am,3-5ft,6.5ft,11s,25,45,mph,16°c,100%,WNW,299,Offshore,SW,218
05/03,12pm,5-7ft,10.5ft,11s,20,38,mph,13°c,100%,WNW,301,Offshore,WSW,251
