date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
22/05,6pm,7-11ft,11ft,15s,9,12,mph,18°c,100%,SW,233,Onshore,W,281
23/05,6am,7-10ft,10ft,15s,10,14,mph,17°c,100%,SW,231,Onshore,WSW,259
23/05,12pm,6-10ft,9.5ft,14s,12,14,mph,19°c,100%,SW,230,Onshore,W,261
23/05,6pm,6-10ft,9.5ft,14s,10,14,mph,17°c,100%,SW,230,Onshore,W,259
24/05,6am,5-9ft,8.5ft,14s,10,14,mph,17°c,100%,SW,227,Onshore,WSW,242
24/05,12pm,5-8ft,8ft,13s,11,14,mph,18°c,100%,SW,225,Onshore,WSW,245
24/05,6pm,5-8ft,8.5ft,14s,11,15,mph,17°c,100%,SW,221,Onshore,SW,214
25/05,6am,5-8ft,8.5ft,13s,6,9,mph,15°c,100%,SW,219,Offshore,SSE,154
25/05,12pm,5-7ft,7.5ft,12s,4,5,mph,17°c,100%,SW,220,Cross/Offshore,SSE,159
25/05,6pm,4-6ft,7ft,12s,6,9,mph,17°c,100%,SW,220,Cross/Offshore,SSE,158
26/05,6am,4-5ft,6ft,11s,9,14,mph,14°c,100%,SW,220,Offshore,SE,135
26/05,12pm,3-5ft,5.5ft,11s,8,10,mph,17°c,100%,SW,221,Offshore,SE,136
26/05,6pm,4-6ft,5ft,16s,11,15,mph,16°c,100%,SW,229,Offshore,SE,144
27/05,6am,5-8ft,7ft,14s,9,14,mph,12°c,100%,SW,224,Offshore,E,96
27/05,12pm,5-7ft,7ft,14s,6,10,mph,18°c,100%,SW,224,Offshore,E,94
27/05,6pm,4-7ft,6.5ft,13s,10,14,mph,17°c,100%,SW,224,Offshore,SE,138
28/05,6am,4-6ft,5.5ft,13s,10,16,mph,12°c,100%,SW,224,Offshore,E,95
28/05,12pm,4-6ft,5ft,13s,8,12,mph,19°c,100%,SW,223,Offshore,E,90
28/05,6pm,5-8ft,7ft,16s,9,14,mph,18°c,100%,SW,226,Offshore,ESE,111
29/05,6am,4-7ft,6ft,14s,13,21,mph,12°c,100%,SW,226,Offshore,ENE,72
29/05,12pm,4-6ft,5ft,13s,12,17,mph,19°c,100%,SW,226,Offshore,NE,47
29/05,6pm,3-5ft,4.5ft,13s,9,15,mph,19°c,100%,SW,226,Offshore,ENE,63
30/05,6am,2-4ft,3ft,12s,19,33,mph,17°c,100%,SW,222,Offshore,NNE,31
30/05,12pm,3-4ft,2.5ft,16s,23,33,mph,20°c,100%,WSW,243,Cross/Offshore,NNE,15
30/05,6pm,3-5ft,3.5ft,16s,17,27,mph,20°c,100%,WSW,243,Cross-shore,N,359
31/05,6am,4-6ft,4ft,15s,9,18,mph,20°c,100%,WSW,245,Cross/Onshore,NNW,340
31/05,12pm,4-7ft,5ft,14s,5,5,mph,21°c,100%,WSW,250,Cross/Onshore,SSW,204
31/05,6pm,5-8ft,6.5ft,13s,11,16,mph,19°c,100%,WSW,251,Cross/Offshore,SSE,161
01/06,6am,7-11ft,9.5ft,16s,10,18,mph,15°c,100%,WSW,252,Offshore,E,88
01/06,12pm,7-11ft,9.5ft,14s,5,9,mph,20°c,100%,WSW,247,Offshore,NNE,31
01/06,6pm,6-9ft,7.5ft,14s,3,4,mph,18°c,100%,WSW,250,Offshore,NE,42
02/06,6am,5-7ft,6.5ft,12s,12,20,mph,16°c,100%,WSW,242,Offshore,NE,46
02/06,12pm,4-7ft,5.5ft,12s,11,17,mph,20°c,100%,WSW,241,Cross/Offshore,NNE,20
02/06,6pm,4-6ft,5ft,12s,5,6,mph,17°c,100%,WSW,241,Offshore,NE,37
03/06,6am,3-5ft,4ft,11s,12,20,mph,15°c,100%,WSW,240,Offshore,NE,45
03/06,12pm,4-6ft,5ft,13s,11,18,mph,18°c,100%,WSW,241,Cross/Offshore,NNE,25
03/06,6pm,4-6ft,4.5ft,13s,4,5,mph,17°c,100%,WSW,245,Offshore,E,86
04/06,6am,6-9ft,7ft,15s,15,26,mph,14°c,100%,WSW,244,Offshore,NE,42
04/06,12pm,5-8ft,6.5ft,14s,16,22,mph,18°c,100%,WSW,243,Cross/Offshore,NNE,17
04/06,6pm,4-7ft,5.5ft,13s,13,21,mph,16°c,100%,WSW,243,Cross/Offshore,NNE,21
05/06,6am,4-6ft,4.5ft,13s,24,38,mph,18°c,100%,WSW,243,Cross/Offshore,NNE,23
05/06,12pm,4-6ft,4.5ft,13s,26,36,mph,19°c,100%,WSW,242,Cross/Offshore,N,6
