date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
03/02,6pm,7-10ft,8.5ft,14s,22,27,mph,14°c,100%,N,11,Onshore,NNE,33
04/02,6am,5-8ft,7ft,12s,10,12,mph,13°c,100%,NNE,16,Onshore,NE,41
04/02,12pm,5-7ft,6ft,12s,10,12,mph,18°c,100%,NNE,18,Cross/Onshore,ENE,74
04/02,6pm,4-6ft,5.5ft,11s,7,8,mph,18°c,100%,NNE,19,Cross/Onshore,ENE,79
05/02,6am,3-5ft,4ft,10s,7,9,mph,13°c,100%,NNE,19,Cross/Offshore,ESE,110
05/02,12pm,3-4ft,3ft,10s,15,18,mph,20°c,100%,NNE,13,Offshore,SE,130
05/02,6pm,2-4ft,2.5ft,10s,8,10,mph,17°c,100%,NNE,12,Cross/Offshore,E,99
06/02,6am,2ft,1.7ft,9s,7,9,mph,13°c,100%,NNE,12,Cross-shore,E,87
06/02,12pm,1-2ft,1.6ft,9s,10,13,mph,19°c,100%,N,11,Cross/Offshore,E,96
06/02,6pm,2-3ft,1.8ft,18s,8,11,mph,18°c,100%,NNW,326,Cross/Onshore,ENE,67
07/02,6am,3-4ft,3ft,14s,9,10,mph,13°c,100%,NW,322,Onshore,NE,49
07/02,12pm,3-5ft,3ft,18s,10,11,mph,18°c,100%,NNW,332,Cross/Onshore,ENE,66
07/02,6pm,4-6ft,4ft,17s,10,11,mph,16°c,100%,NNW,328,Onshore,NE,50
08/02,6am,4-6ft,4.5ft,15s,7,8,mph,12°c,100%,NNW,331,Onshore,NE,49
08/02,12pm,4-6ft,4ft,15s,9,9,mph,17°c,100%,NNW,332,Onshore,ENE,58
08/02,6pm,4-6ft,4ft,14s,8,8,mph,16°c,100%,NNW,332,Onshore,NE,46
09/02,6am,3-5ft,3.5ft,14s,7,8,mph,12°c,100%,NNW,334,Onshore,NE,50
09/02,12pm,3-5ft,3ft,14s,6,6,mph,17°c,100%,NNW,334,Cross/Onshore,E,83
09/02,6pm,3-4ft,3ft,14s,7,7,mph,17°c,100%,NNW,335,Cross-shore,E,89
10/02,6am,3-4ft,3ft,13s,7,8,mph,13°c,100%,NNW,341,Onshore,ENE,62
10/02,12pm,2-4ft,2.5ft,13s,10,13,mph,20°c,100%,NNW,335,Cross/Onshore,E,80
10/02,6pm,2-3ft,2ft,13s,8,11,mph,19°c,100%,NNW,335,Cross/Onshore,ENE,77
11/02,6am,2-3ft,2ft,13s,7,9,mph,14°c,100%,NNW,340,Cross/Offshore,E,100
11/02,12pm,2-3ft,2ft,12s,10,13,mph,21°c,100%,NNW,336,Offshore,ESE,118
11/02,6pm,2-4ft,2ft,15s,6,7,mph,21°c,100%,N,356,Cross/Offshore,E,96
12/02,6am,3-5ft,3ft,14s,5,7,mph,14°c,100%,N,353,Cross-shore,E,86
12/02,12pm,3-5ft,3ft,13s,8,10,mph,21°c,100%,N,355,Cross/Offshore,ESE,108
12/02,6pm,3-5ft,3ft,13s,5,5,mph,21°c,100%,N,356,Cross-shore,E,95
13/02,6am,2-4ft,2.5ft,12s,5,7,mph,14°c,100%,N,358,Offshore,ESE,121
13/02,12pm,2-3ft,2ft,12s,11,13,mph,22°c,100%,N,359,Offshore,SE,132
13/02,6pm,2-3ft,2ft,12s,8,9,mph,22°c,100%,N,6,Offshore,SSE,156
14/02,6am,2-3ft,2ft,13s,10,12,mph,16°c,100%,N,4,Offshore,SSE,159
14/02,12pm,2-3ft,2.5ft,14s,20,25,mph,23°c,100%,NW,308,Offshore,S,169
14/02,6pm,2-3ft,2.5ft,14s,14,21,mph,21°c,100%,NW,307,Offshore,S,176
15/02,6am,2-3ft,2.5ft,14s,7,8,mph,14°c,100%,NW,307,Cross/Offshore,WSW,258
15/02,12pm,3-4ft,3ft,13s,10,10,mph,16°c,100%,NW,308,Onshore,NNW,336
15/02,6pm,3-4ft,3.5ft,13s,23,26,mph,15°c,100%,NW,308,Onshore,NNW,329
16/02,6am,3-5ft,4.5ft,13s,16,25,mph,13°c,100%,NW,319,Onshore,NNW,332
16/02,12pm,3-4ft,3.5ft,12s,19,22,mph,17°c,100%,NNW,327,Onshore,NNW,346
16/02,6pm,3-4ft,3.5ft,11s,17,21,mph,16°c,100%,NNW,330,Onshore,N,357
17/02,6am,3-5ft,3.5ft,12s,10,12,mph,13°c,100%,NNW,344,Onshore,NNE,24
17/02,12pm,3-4ft,3ft,12s,13,14,mph,18°c,100%,NNW,337,Onshore,NE,35
17/02,6pm,2-4ft,2.5ft,12s,12,13,mph,17°c,100%,NNW,338,Onshore,NNE,18
18/02,6am,2-3ft,1.9ft,15s,11,15,mph,13°c,100%,NW,322,Onshore,N,0
18/02,12pm,3-5ft,2.5ft,19s,21,24,mph,15°c,100%,NNW,332,Onshore,NNE,21
18/02,6pm,5-8ft,5ft,18s,21,24,mph,14°c,100%,NNW,328,Onshore,NNE,18
19/02,6am,5-7ft,5.5ft,16s,16,22,mph,12°c,100%,NNW,331,Onshore,NNE,24
19/02,12pm,5-7ft,5ft,15s,18,19,mph,16°c,100%,NNW,333,Onshore,NNE,31
19/02,6pm,4-7ft,4.5ft,15s,16,18,mph,15°c,100%,NNW,334,Onshore,NNE,17
20/02,6am,3-5ft,3.5ft,13s,9,11,mph,12°c,100%,NNW,336,Onshore,NE,38
20/02,12pm,3-4ft,3ft,13s,9,9,mph,16°c,100%,NNW,338,Onshore,ENE,58
20/02,6pm,3-5ft,3ft,14s,7,7,mph,15°c,100%,NNW,343,Onshore,NE,48
21/02,6am,2-3ft,1.9ft,13s,5,6,mph,11°c,100%,NNW,348,Offshore,ESE,120
21/02,12pm,1-2ft,1.5ft,12s,9,11,mph,18°c,100%,NW,309,Offshore,SE,138
21/02,6pm,1-2ft,1.5ft,11s,7,9,mph,18°c,100%,NW,309,Offshore,SE,131
22/02,6am,3-5ft,4ft,17s,6,8,mph,13°c,100%,NW,312,Cross/Offshore,ESE,107
22/02,12pm,3-5ft,4ft,16s,14,19,mph,23°c,100%,NW,312,Offshore,SSE,153
22/02,6pm,3-4ft,3.5ft,15s,6,6,mph,22°c,100%,NW,309,Offshore,SE,143
23/02,6am,3-4ft,3.5ft,14s,5,7,mph,14°c,100%,NW,310,Cross-shore,E,94
23/02,12pm,3-5ft,4ft,15s,12,17,mph,24°c,100%,NW,310,Offshore,SE,144
23/02,6pm,3-5ft,4.5ft,15s,5,5,mph,22°c,100%,NW,309,Offshore,ESE,117
24/02,6am,3-5ft,4ft,16s,5,7,mph,14°c,100%,NW,310,Cross/Offshore,ESE,109
24/02,12pm,3-5ft,3.5ft,15s,9,13,mph,23°c,100%,NW,311,Cross/Offshore,ESE,110
24/02,6pm,3-4ft,3ft,14s,6,6,mph,22°c,100%,NW,313,Cross/Onshore,E,81
25/02,6am,4-6ft,4.5ft,17s,6,7,mph,14°c,100%,NW,310,Onshore,NNE,33
25/02,12pm,3-5ft,4ft,16s,5,5,mph,21°c,100%,NW,311,Cross/Onshore,ENE,76
25/02,6pm,3-5ft,4ft,15s,4,3,mph,20°c,100%,NW,313,Onshore,ENE,60
26/02,6am,2-3ft,2ft,14s,3,5,mph,13°c,100%,NW,324,Onshore,N,7
26/02,12pm,2-4ft,3ft,14s,4,4,mph,21°c,100%,NW,315,Cross/Offshore,E,101
26/02,6pm,2-4ft,3ft,13s,3,2,mph,20°c,100%,NW,316,Onshore,NE,43
27/02,6am,2-3ft,2.5ft,13s,7,9,mph,14°c,100%,NW,317,Onshore,NNE,17
27/02,12pm,2-3ft,2.5ft,12s,9,9,mph,19°c,100%,NW,317,Onshore,NE,37
27/02,6pm,2-4ft,2.5ft,16s,11,13,mph,18°c,100%,NNW,328,Onshore,NNE,31
28/02,6am,3-5ft,3.5ft,15s,10,14,mph,14°c,100%,NW,323,Onshore,NE,35
28/02,12pm,3-5ft,3.5ft,15s,11,12,mph,18°c,100%,NW,324,Onshore,NE,42
28/02,6pm,3-4ft,3ft,14s,11,11,mph,16°c,100%,NW,325,Onshore,NNE,24
01/03,6am,2-4ft,2.5ft,13s,9,11,mph,13°c,100%,NW,325,Onshore,NNE,21
