date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
06/02,12pm,3-5ft,4ft,13s,12,14,mph,24°c,100%,SW,222,Onshore,NW,319
06/02,6pm,2-4ft,2.5ft,13s,12,15,mph,22°c,100%,SW,229,Onshore,NNW,334
07/02,6am,3-5ft,4ft,13s,11,15,mph,20°c,100%,SW,225,Onshore,NW,304
07/02,12pm,3-4ft,4ft,12s,9,10,mph,22°c,100%,SW,227,Onshore,WNW,285
07/02,6pm,3-5ft,4ft,12s,10,12,mph,21°c,100%,SW,228,Onshore,WSW,240
08/02,6am,3-5ft,4ft,12s,4,5,mph,18°c,100%,SW,229,Offshore,ENE,65
08/02,12pm,3-4ft,3ft,16s,9,10,mph,21°c,100%,SW,233,Onshore,W,278
08/02,6pm,4-7ft,5ft,15s,18,24,mph,20°c,100%,SW,232,Onshore,W,263
09/02,6am,7-11ft,10.5ft,15s,12,17,mph,16°c,100%,SW,234,Cross/Offshore,SSE,163
09/02,12pm,7-11ft,10.5ft,15s,15,17,mph,19°c,100%,SW,235,Cross-shore,S,176
09/02,6pm,7-11ft,10ft,15s,17,23,mph,18°c,100%,SW,233,Cross/Offshore,SSE,165
10/02,6am,6-9ft,8.5ft,13s,13,23,mph,13°c,100%,SW,230,Offshore,ESE,118
10/02,12pm,5-8ft,7.5ft,13s,12,14,mph,22°c,100%,SW,229,Cross/Offshore,SSE,164
10/02,6pm,5-7ft,6ft,13s,20,31,mph,19°c,100%,SW,234,Offshore,SSE,150
11/02,6am,4-6ft,5.5ft,12s,13,22,mph,14°c,100%,SW,231,Offshore,ESE,104
11/02,12pm,4-6ft,5ft,12s,8,10,mph,25°c,100%,SW,230,Onshore,WSW,251
11/02,6pm,4-6ft,5.5ft,12s,9,11,mph,23°c,100%,SW,230,Cross/Onshore,S,186
12/02,6am,6-10ft,8.5ft,16s,11,19,mph,19°c,100%,SW,234,Offshore,NNE,33
12/02,12pm,6-9ft,8ft,15s,13,13,mph,22°c,100%,SW,233,Onshore,W,281
12/02,6pm,5-8ft,7ft,15s,6,9,mph,20°c,100%,SW,233,Onshore,SW,215
13/02,6am,5-7ft,6ft,14s,10,15,mph,19°c,100%,SW,231,Cross/Offshore,SSE,165
13/02,12pm,4-7ft,6.5ft,14s,17,18,mph,22°c,100%,SW,227,Cross/Onshore,S,187
13/02,6pm,4-6ft,5ft,13s,18,27,mph,20°c,100%,SW,233,Offshore,SSE,152
14/02,6am,4-5ft,4.5ft,13s,12,21,mph,19°c,100%,SW,232,Offshore,SE,130
14/02,12pm,4-6ft,5ft,13s,7,10,mph,27°c,100%,SW,230,Cross/Offshore,SSE,160
14/02,6pm,4-6ft,5ft,12s,15,24,mph,23°c,100%,SW,230,Cross/Offshore,SSE,163
15/02,6am,3-5ft,5ft,12s,7,10,mph,19°c,100%,SW,227,Offshore,SE,136
15/02,12pm,4-7ft,5.5ft,14s,16,19,mph,22°c,100%,SW,228,Cross/Onshore,SSW,205
15/02,6pm,4-6ft,4.5ft,14s,13,17,mph,20°c,100%,SW,230,Cross/Onshore,SSW,198
16/02,6am,3-5ft,4.5ft,13s,9,10,mph,18°c,100%,SW,229,Onshore,SW,230
16/02,12pm,5-7ft,6.5ft,13s,14,15,mph,20°c,100%,SW,229,Cross/Onshore,SSW,200
16/02,6pm,6-9ft,9ft,13s,14,16,mph,19°c,100%,SW,230,Cross-shore,S,180
17/02,6am,8-13ft,12.5ft,16s,10,17,mph,15°c,100%,SW,234,Offshore,ESE,120
17/02,12pm,8-13ft,12.5ft,16s,13,15,mph,21°c,100%,SW,233,Cross/Offshore,SSE,165
17/02,6pm,8-12ft,12.5ft,16s,19,29,mph,18°c,100%,SW,230,Offshore,SSE,150
18/02,6am,7-10ft,10ft,15s,13,25,mph,14°c,100%,SW,229,Offshore,E,98
18/02,12pm,6-9ft,9ft,14s,6,8,mph,23°c,100%,SW,229,Cross/Offshore,SSE,159
18/02,6pm,5-9ft,8.5ft,14s,14,22,mph,22°c,100%,SW,224,Offshore,SE,145
19/02,6am,4-7ft,6.5ft,14s,13,23,mph,16°c,100%,SW,226,Offshore,ESE,102
19/02,12pm,4-7ft,6ft,14s,13,15,mph,26°c,100%,SW,224,Cross/Offshore,SSE,167
19/02,6pm,4-7ft,5.5ft,13s,20,34,mph,21°c,100%,SW,228,Offshore,SE,146
20/02,6am,4-6ft,5ft,13s,14,25,mph,17°c,100%,SW,228,Offshore,ESE,119
20/02,12pm,4-6ft,5ft,13s,4,7,mph,28°c,100%,SW,224,Offshore,SE,146
20/02,6pm,4-6ft,5ft,13s,13,18,mph,26°c,100%,SW,227,Offshore,SE,144
21/02,6am,4-6ft,5ft,13s,13,25,mph,20°c,100%,SW,226,Offshore,ENE,75
21/02,12pm,4-6ft,5ft,13s,8,11,mph,26°c,100%,SW,226,Onshore,NW,322
21/02,6pm,4-6ft,5ft,13s,11,17,mph,23°c,100%,SW,226,Cross-shore,S,179
22/02,6am,4-6ft,5ft,13s,9,16,mph,23°c,100%,SW,227,Offshore,NNE,31
22/02,12pm,5-8ft,5.5ft,19s,13,15,mph,25°c,100%,SW,233,Cross/Onshore,NNW,343
22/02,6pm,6-10ft,8.5ft,17s,3,4,mph,22°c,100%,SW,232,Onshore,SW,224
23/02,6am,6-9ft,8ft,15s,11,20,mph,18°c,100%,SW,229,Offshore,SE,130
23/02,12pm,5-8ft,8ft,15s,18,21,mph,24°c,100%,SW,224,Cross/Offshore,SSE,165
23/02,6pm,5-8ft,6.5ft,14s,21,35,mph,21°c,100%,SW,231,Offshore,SSE,147
24/02,6am,5-7ft,6.5ft,14s,15,27,mph,19°c,100%,SW,228,Offshore,ESE,121
24/02,12pm,4-7ft,6ft,13s,12,17,mph,24°c,100%,SW,228,Offshore,SE,131
24/02,6pm,4-6ft,5.5ft,13s,17,24,mph,22°c,100%,SW,228,Offshore,SSE,152
25/02,6am,4-5ft,6ft,12s,14,23,mph,19°c,100%,SW,217,Offshore,SE,138
