date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
14/02,6pm,3-4ft,3ft,13s,4,4,mph,20°c,100%,NNW,345,Cross/Offshore,ESE,109
15/02,6am,3-5ft,3.5ft,13s,7,9,mph,14°c,100%,NNW,341,Onshore,NNE,21
15/02,12pm,3-5ft,3ft,20s,8,9,mph,18°c,100%,NW,325,Onshore,NE,44
15/02,6pm,4-6ft,3.5ft,17s,9,10,mph,17°c,100%,NW,323,Onshore,NNE,17
16/02,6am,3-5ft,3.5ft,15s,9,11,mph,13°c,100%,NW,318,Onshore,NNE,19
16/02,12pm,3-5ft,4ft,15s,9,9,mph,19°c,100%,NW,320,Onshore,NNE,33
16/02,6pm,3-5ft,3.5ft,15s,8,9,mph,17°c,100%,NW,323,Onshore,NNE,13
17/02,6am,3-5ft,3.5ft,15s,5,8,mph,14°c,100%,NW,324,Onshore,NNE,17
17/02,12pm,2-4ft,2.5ft,15s,8,9,mph,20°c,100%,NW,314,Onshore,NNE,32
17/02,6pm,3-5ft,3.5ft,17s,9,10,mph,17°c,100%,NNW,332,Onshore,NNE,14
18/02,6am,6-9ft,6ft,19s,12,14,mph,14°c,100%,NNW,332,Onshore,N,10
18/02,12pm,6-9ft,6.5ft,18s,13,14,mph,16°c,100%,NNW,333,Onshore,NNE,17
18/02,6pm,6-9ft,6.5ft,17s,15,17,mph,15°c,100%,NNW,334,Onshore,NNE,21
19/02,6am,5-7ft,5ft,16s,14,16,mph,13°c,100%,NNW,336,Onshore,NNE,29
19/02,12pm,4-7ft,4.5ft,16s,12,13,mph,15°c,100%,NNW,338,Onshore,NNE,30
19/02,6pm,4-6ft,4.5ft,15s,14,16,mph,14°c,100%,NNW,340,Onshore,NNE,19
20/02,6am,3-5ft,3.5ft,14s,15,17,mph,11°c,100%,NNW,342,Onshore,N,9
20/02,12pm,3-5ft,4.5ft,9s,13,14,mph,14°c,100%,NNE,18,Onshore,NNE,24
20/02,6pm,3-5ft,3ft,13s,11,13,mph,14°c,100%,NNW,341,Onshore,NNE,13
21/02,6am,3-4ft,3.5ft,8s,12,14,mph,11°c,100%,NNE,13,Onshore,NNW,345
21/02,12pm,2-4ft,3ft,8s,8,6,mph,15°c,100%,NNE,15,Onshore,NNE,12
21/02,6pm,2-4ft,2.5ft,13s,10,10,mph,14°c,100%,NNW,335,Onshore,N,359
22/02,6am,3-5ft,4ft,11s,8,10,mph,12°c,100%,NNW,339,Onshore,N,6
22/02,12pm,3-5ft,4ft,10s,7,8,mph,18°c,100%,NNW,342,Cross/Onshore,E,83
22/02,6pm,3-5ft,4ft,11s,5,9,mph,21°c,100%,NNW,349,Cross/Onshore,ENE,67
23/02,6am,4-6ft,5.5ft,9s,7,12,mph,16°c,100%,NNE,27,Cross/Onshore,E,79
23/02,12pm,3-5ft,5ft,9s,20,32,mph,21°c,100%,NNE,26,Offshore,SE,125
23/02,6pm,3-5ft,4ft,8s,5,8,mph,23°c,100%,NNE,23,Offshore,SE,135
24/02,6am,2-4ft,3ft,8s,11,12,mph,19°c,100%,NNE,26,Offshore,S,185
24/02,12pm,2ft,1.9ft,8s,17,26,mph,24°c,100%,N,7,Offshore,SE,130
24/02,6pm,2-3ft,2ft,8s,9,16,mph,22°c,100%,NNE,16,Offshore,SE,142
25/02,6am,2-3ft,1.8ft,14s,2,4,mph,17°c,100%,NNW,331,Cross/Offshore,E,99
25/02,12pm,2-3ft,1.8ft,14s,9,13,mph,23°c,100%,NNW,331,Cross/Offshore,ESE,102
25/02,6pm,2-3ft,1.7ft,13s,9,11,mph,20°c,100%,NNW,331,Onshore,NNE,18
26/02,6am,1-2ft,2.5ft,5s,11,13,mph,14°c,100%,NNE,23,Onshore,N,10
26/02,12pm,2-3ft,3ft,6s,11,12,mph,17°c,100%,NNE,29,Onshore,NNE,24
26/02,6pm,2-3ft,3.5ft,6s,11,13,mph,16°c,100%,NNE,29,Onshore,NNE,13
27/02,6am,2-3ft,3ft,7s,10,13,mph,13°c,100%,NNE,30,Onshore,NNE,18
27/02,12pm,2-3ft,3ft,7s,10,9,mph,16°c,100%,NNE,30,Onshore,NNE,28
27/02,6pm,2-3ft,3ft,7s,8,8,mph,15°c,100%,NNE,28,Onshore,NNE,22
28/02,6am,2-4ft,2ft,14s,7,7,mph,12°c,100%,NNW,345,Onshore,N,350
28/02,12pm,3-4ft,2.5ft,13s,7,6,mph,18°c,100%,NNW,347,Onshore,N,7
28/02,6pm,2-3ft,2ft,12s,13,15,mph,18°c,100%,NNW,346,Onshore,NNW,335
29/02,6am,3-4ft,2.5ft,13s,12,14,mph,13°c,100%,N,354,Onshore,N,357
29/02,12pm,2-4ft,2.5ft,12s,8,9,mph,20°c,100%,N,353,Onshore,NNE,26
29/02,6pm,2-4ft,2.5ft,12s,11,13,mph,17°c,100%,N,1,Onshore,N,8
01/03,6am,2-3ft,1.6ft,11s,8,11,mph,13°c,100%,N,355,Onshore,NNW,344
01/03,12pm,1-2ft,1.4ft,11s,8,9,mph,19°c,100%,N,352,Onshore,NNE,17
01/03,6pm,2-3ft,1.8ft,11s,10,11,mph,16°c,100%,N,8,Onshore,N,352
02/03,6am,2-3ft,1.4ft,16s,11,13,mph,13°c,100%,N,354,Onshore,N,352
02/03,12pm,4-5ft,3ft,16s,10,10,mph,18°c,100%,N,355,Onshore,NNE,13
02/03,6pm,4-6ft,3.5ft,16s,9,11,mph,15°c,100%,N,351,Onshore,N,5
03/03,6am,4-6ft,4ft,14s,8,10,mph,13°c,100%,NNW,346,Onshore,NNE,16
03/03,12pm,4-6ft,4.5ft,14s,8,8,mph,19°c,100%,NNW,345,Onshore,NE,35
03/03,6pm,3-5ft,3.5ft,12s,10,12,mph,17°c,100%,NNW,345,Onshore,NNE,16
04/03,6am,3-4ft,3ft,12s,5,7,mph,14°c,100%,NNW,333,Onshore,NNE,13
04/03,12pm,2-3ft,2ft,11s,7,7,mph,21°c,100%,N,356,Onshore,NNE,31
04/03,6pm,2-3ft,1.8ft,11s,8,9,mph,19°c,100%,NNW,333,Onshore,N,7
05/03,6am,3-4ft,2.5ft,13s,11,13,mph,14°c,100%,NNW,347,Onshore,N,2
05/03,12pm,2-4ft,2.5ft,13s,13,15,mph,18°c,100%,NNW,345,Onshore,NNE,17
05/03,6pm,2-3ft,3.5ft,6s,16,18,mph,15°c,100%,NNE,21,Onshore,NNE,16
06/03,6am,3-4ft,5ft,7s,17,20,mph,14°c,100%,NNE,27,Onshore,NNE,26
06/03,12pm,3-4ft,5ft,7s,16,18,mph,14°c,100%,NNE,33,Onshore,NNE,27
06/03,6pm,4-6ft,6ft,8s,15,18,mph,13°c,100%,NNE,21,Onshore,NNE,19
07/03,6am,4-6ft,6ft,8s,14,17,mph,12°c,100%,NNE,24,Onshore,NNE,21
07/03,12pm,4-6ft,5.5ft,8s,14,15,mph,16°c,100%,NNE,23,Onshore,NNE,21
07/03,6pm,4-5ft,5.5ft,9s,15,16,mph,14°c,100%,NNE,23,Onshore,N,9
08/03,6am,3-5ft,4.5ft,9s,6,8,mph,13°c,100%,NNE,19,Onshore,NNE,12
08/03,12pm,3-5ft,4ft,8s,7,9,mph,21°c,100%,NNE,21,Onshore,NE,50
08/03,6pm,3-4ft,4ft,8s,7,10,mph,19°c,100%,NNE,24,Onshore,NNE,19
09/03,6am,3-5ft,4.5ft,8s,5,7,mph,15°c,100%,NNE,20,Onshore,NE,43
09/03,12pm,3-4ft,4ft,8s,8,10,mph,21°c,100%,NNE,15,Cross/Onshore,E,80
09/03,6pm,3-4ft,3.5ft,8s,7,8,mph,20°c,100%,NNE,17,Onshore,NE,40
10/03,6am,2-4ft,3.5ft,7s,5,7,mph,14°c,100%,NNE,27,Onshore,NNE,31
10/03,12pm,2-4ft,3.5ft,7s,6,7,mph,22°c,100%,NNE,30,Cross-shore,E,90
10/03,6pm,2-3ft,3ft,7s,7,7,mph,19°c,100%,NNE,31,Onshore,NE,41
11/03,6am,2-3ft,2.5ft,7s,3,5,mph,14°c,100%,NNE,29,Onshore,NE,34
11/03,12pm,2-3ft,1.7ft,17s,8,10,mph,23°c,100%,NW,305,Offshore,ESE,117
11/03,6pm,2-3ft,1.9ft,16s,4,4,mph,21°c,100%,NW,305,Cross/Onshore,ENE,73
12/03,6am,2-3ft,1.9ft,14s,4,5,mph,16°c,100%,NW,306,Onshore,NE,39
12/03,12pm,1-2ft,1.8ft,14s,7,9,mph,23°c,100%,NW,306,Cross/Offshore,ESE,107
12/03,6pm,1-2ft,1.5ft,13s,7,8,mph,21°c,100%,WNW,304,Onshore,NNE,33
13/03,6am,2-3ft,2.5ft,5s,10,12,mph,14°c,100%,NNE,17,Onshore,NNE,13
13/03,12pm,2-3ft,3ft,6s,9,9,mph,17°c,100%,NNE,19,Onshore,NNE,27
13/03,6pm,2-3ft,2ft,15s,12,12,mph,15°c,100%,NNW,327,Onshore,N,10
14/03,6am,3-5ft,3ft,15s,13,16,mph,13°c,100%,NNW,332,Onshore,NNE,16
14/03,12pm,3-5ft,3.5ft,14s,11,10,mph,15°c,100%,NNW,334,Onshore,NNE,25
14/03,6pm,3-5ft,3.5ft,14s,11,12,mph,15°c,100%,NNW,335,Onshore,N,9
15/03,6am,3-4ft,3ft,13s,11,14,mph,11°c,100%,NNW,336,Onshore,NNW,343
15/03,12pm,3-4ft,3.5ft,9s,14,15,mph,15°c,100%,N,8,Onshore,N,355
15/03,6pm,3-4ft,3.5ft,9s,16,18,mph,15°c,100%,N,5,Onshore,NNW,345
16/03,6am,3-5ft,5ft,8s,16,20,mph,13°c,100%,N,5,Onshore,N,1
16/03,12pm,4-6ft,5.5ft,8s,16,18,mph,15°c,100%,N,6,Onshore,N,9
16/03,6pm,3-5ft,5ft,8s,18,21,mph,14°c,100%,N,9,Onshore,N,11
17/03,6am,4-6ft,5.5ft,8s,15,17,mph,12°c,100%,NNE,12,Onshore,NNE,14
17/03,12pm,4-6ft,5.5ft,9s,15,18,mph,14°c,100%,NNE,14,Onshore,NNE,13
17/03,6pm,4-6ft,5.5ft,9s,17,20,mph,13°c,100%,NNE,15,Onshore,N,3
18/03,6am,4-6ft,5.5ft,9s,15,18,mph,11°c,100%,N,7,Onshore,NNW,339
18/03,12pm,4-6ft,5.5ft,9s,15,16,mph,15°c,100%,N,5,Onshore,N,349
18/03,6pm,4-7ft,6.5ft,9s,19,24,mph,14°c,100%,N,2,Onshore,NNW,328
19/03,6am,5-8ft,7.5ft,10s,18,25,mph,13°c,100%,N,3,Onshore,NW,325
19/03,12pm,5-8ft,7ft,10s,20,24,mph,17°c,100%,N,1,Onshore,NNW,336
19/03,6pm,4-7ft,6.5ft,9s,15,15,mph,16°c,100%,N,2,Onshore,NNW,340
20/03,6am,4-6ft,5.5ft,9s,15,18,mph,13°c,100%,N,6,Onshore,NNW,340
20/03,12pm,4-6ft,5ft,9s,15,15,mph,16°c,100%,N,8,Onshore,NNW,347
20/03,6pm,3-5ft,3ft,14s,12,15,mph,15°c,100%,NNW,338,Onshore,N,0
21/03,6am,3-4ft,3ft,14s,10,13,mph,11°c,100%,NNW,341,Onshore,N,10
21/03,12pm,3-5ft,4ft,13s,12,13,mph,14°c,100%,NNW,346,Onshore,NNE,12
21/03,6pm,5-7ft,5.5ft,12s,11,12,mph,14°c,100%,N,357,Onshore,NNW,347
22/03,6am,4-7ft,5.5ft,12s,10,14,mph,11°c,100%,N,359,Onshore,NW,322
22/03,12pm,4-7ft,5.5ft,11s,9,10,mph,15°c,100%,N,358,Onshore,NW,326
22/03,6pm,4-6ft,5ft,11s,1,4,mph,15°c,100%,N,357,Onshore,NNE,29
23/03,6am,5-7ft,7ft,10s,24,35,mph,11°c,100%,NNW,340,Onshore,WNW,298
23/03,12pm,6-9ft,9.5ft,11s,22,26,mph,14°c,100%,NNW,340,Onshore,NNW,342
23/03,6pm,5-8ft,8ft,10s,20,24,mph,14°c,100%,NNW,344,Onshore,NNW,342
24/03,6am,4-7ft,6ft,10s,15,19,mph,12°c,100%,NNW,348,Onshore,NNW,328
24/03,12pm,4-6ft,5ft,10s,15,18,mph,16°c,100%,NNW,349,Onshore,NNW,329
24/03,6pm,3-5ft,4.5ft,9s,13,17,mph,16°c,100%,N,357,Onshore,NNW,336
25/03,6am,3-5ft,4ft,9s,7,9,mph,12°c,100%,N,0,Onshore,NNW,341
25/03,12pm,3-5ft,4ft,9s,6,5,mph,15°c,100%,N,360,Onshore,NNE,29
25/03,6pm,3-4ft,3.5ft,9s,6,5,mph,14°c,100%,N,3,Onshore,NE,39
26/03,6am,2-4ft,3ft,8s,4,5,mph,12°c,100%,N,9,Onshore,NNE,20
26/03,12pm,2-4ft,2.5ft,14s,5,5,mph,15°c,100%,NNW,328,Onshore,NNE,27
26/03,6pm,3-4ft,3ft,15s,5,5,mph,13°c,100%,NNW,329,Onshore,NNE,34
27/03,6am,3-5ft,3.5ft,13s,7,9,mph,11°c,100%,NNW,331,Onshore,NW,314
27/03,12pm,3-5ft,4ft,13s,7,7,mph,17°c,100%,NNW,332,Onshore,N,358
27/03,6pm,4-6ft,4ft,14s,2,2,mph,14°c,100%,NNW,334,Cross/Onshore,ENE,73
28/03,6am,4-6ft,4.5ft,13s,11,15,mph,12°c,100%,NNW,336,Onshore,NW,313
28/03,12pm,4-6ft,4ft,13s,9,7,mph,16°c,100%,NNW,339,Onshore,N,6
28/03,6pm,3-5ft,3.5ft,13s,8,8,mph,15°c,100%,NNW,340,Onshore,N,6
29/03,6am,2-4ft,2.5ft,12s,4,5,mph,12°c,100%,NNW,341,Onshore,N,357
