date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
31/01,6pm,5-8ft,3ft,11s,7,15,mph,10°c,100%,NW,314,Onshore,N,352
01/02,6am,5-8ft,5ft,6s,14,29,mph,10°c,100%,NNW,335,Onshore,N,352
01/02,12pm,8-12ft,8.5ft,8s,21,31,mph,13°c,100%,NNW,333,Onshore,N,353
01/02,6pm,10-16ft,7ft,15s,18,33,mph,10°c,100%,NW,318,Onshore,N,351
02/02,6am,14-22ft,12.5ft,13s,14,27,mph,7°c,100%,NW,323,Cross/Onshore,N,2
02/02,12pm,14-22ft,11.5ft,13s,16,25,mph,11°c,100%,NW,323,Cross/Onshore,N,1
02/02,6pm,12-18ft,10ft,12s,12,23,mph,8°c,100%,NW,323,Onshore,N,357
03/02,6am,10-14ft,7.5ft,11s,7,20,mph,6°c,100%,NW,323,Cross/Onshore,N,1
03/02,12pm,8-13ft,6.5ft,11s,8,12,mph,12°c,100%,NW,320,Onshore,NW,314
03/02,6pm,8-12ft,5.5ft,11s,10,20,mph,11°c,100%,NW,319,Onshore,NNW,327
04/02,6am,10-16ft,10ft,9s,14,27,mph,7°c,100%,NW,326,Onshore,N,350
04/02,12pm,14-20ft,11.5ft,11s,16,24,mph,11°c,100%,NW,322,Cross/Onshore,N,3
04/02,6pm,14-20ft,11.5ft,12s,12,23,mph,8°c,100%,NW,321,Onshore,N,358
05/02,6am,12-18ft,9.5ft,12s,8,19,mph,5°c,100%,NW,320,Cross/Onshore,N,8
05/02,12pm,12-20ft,10.5ft,11s,12,18,mph,11°c,100%,NW,322,Cross/Onshore,N,1
05/02,6pm,12-20ft,11ft,11s,13,23,mph,9°c,100%,NW,325,Onshore,N,355
06/02,6am,10-16ft,9ft,10s,11,24,mph,4°c,100%,NNW,329,Cross/Onshore,N,6
06/02,12pm,9-14ft,8.5ft,9s,15,21,mph,9°c,100%,NNW,331,Onshore,N,360
06/02,6pm,7-11ft,7ft,8s,11,22,mph,7°c,100%,NNW,331,Onshore,N,356
07/02,6am,12-20ft,11ft,12s,8,21,mph,4°c,100%,NW,314,Cross-shore,NNE,25
07/02,12pm,14-20ft,11ft,12s,12,18,mph,10°c,100%,NW,322,Cross-shore,NNE,26
07/02,6pm,16-24ft,13ft,13s,11,22,mph,9°c,100%,NW,319,Cross/Onshore,N,8
08/02,6am,12-20ft,10ft,13s,6,7,mph,3°c,100%,NW,319,Cross-shore,NNE,29
