date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
25/09,12pm,6-9ft,11ft,14s,17,21,mph,19°c,100%,WNW,303,Offshore,W,268
25/09,6pm,6-9ft,10.5ft,14s,19,24,mph,20°c,100%,NW,305,Cross/Offshore,WNW,295
26/09,6am,4-7ft,8.5ft,12s,7,7,mph,18°c,100%,NW,307,Offshore,SSW,196
26/09,12pm,4-6ft,7.5ft,12s,3,4,mph,18°c,100%,NW,307,Onshore,N,9
26/09,6pm,4-6ft,6.5ft,11s,8,8,mph,19°c,100%,NW,307,Onshore,N,10
27/09,6am,4-6ft,7ft,11s,11,12,mph,17°c,100%,NW,306,Offshore,SSW,195
27/09,12pm,5-7ft,8ft,13s,6,7,mph,21°c,100%,NW,307,Offshore,W,264
27/09,6pm,6-9ft,9ft,14s,13,18,mph,20°c,100%,NW,308,Cross-shore,WNW,302
28/09,6am,5-8ft,9ft,14s,8,8,mph,18°c,100%,NW,308,Cross/Offshore,W,277
28/09,12pm,5-8ft,8.5ft,13s,3,3,mph,18°c,100%,NW,310,Onshore,ENE,65
28/09,6pm,5-7ft,8ft,13s,13,15,mph,19°c,100%,NW,310,Onshore,ENE,75
29/09,6am,4-6ft,6ft,12s,8,8,mph,19°c,100%,NW,310,Offshore,SSW,204
29/09,12pm,3-5ft,5ft,12s,3,5,mph,21°c,100%,NW,310,Offshore,SW,224
29/09,6pm,4-6ft,6.5ft,11s,9,11,mph,21°c,100%,NW,310,Cross-shore,WNW,300
30/09,6am,3-5ft,6.5ft,11s,5,6,mph,20°c,100%,WNW,303,Offshore,S,176
30/09,12pm,3-5ft,5.5ft,10s,5,7,mph,21°c,100%,WNW,303,Cross/Offshore,SE,126
30/09,6pm,3-4ft,4.5ft,10s,13,15,mph,21°c,100%,WNW,303,Onshore,ENE,77
01/10,6am,2-3ft,3.5ft,9s,4,4,mph,19°c,100%,WNW,302,Offshore,SSW,213
01/10,12pm,2-3ft,3.5ft,9s,8,13,mph,21°c,100%,WNW,300,Offshore,W,263
01/10,6pm,3-5ft,6.5ft,9s,25,31,mph,20°c,100%,WNW,302,Cross/Offshore,WNW,292
02/10,6am,5-8ft,11ft,10s,32,38,mph,18°c,100%,WNW,303,Cross/Offshore,WNW,286
02/10,12pm,4-6ft,8.5ft,10s,22,26,mph,19°c,100%,NW,306,Cross-shore,WNW,300
02/10,6pm,3-5ft,6.5ft,10s,12,13,mph,18°c,100%,NW,307,Cross/Onshore,NW,312
03/10,6am,3-4ft,4.5ft,9s,6,6,mph,16°c,100%,NW,309,Offshore,SSW,205
03/10,12pm,2-3ft,3.5ft,9s,3,3,mph,17°c,100%,NW,310,Offshore,SSW,210
03/10,6pm,1-2ft,1.8ft,8s,2,3,mph,18°c,100%,NNW,330,Onshore,ENE,57
04/10,6am,2-3ft,3ft,18s,10,13,mph,19°c,100%,WNW,288,Offshore,WSW,250
04/10,12pm,2-3ft,4ft,15s,10,13,mph,19°c,100%,WNW,291,Cross/Offshore,WNW,294
04/10,6pm,3-5ft,5.5ft,14s,11,12,mph,19°c,100%,WNW,296,Cross/Onshore,NW,306
05/10,6am,4-5ft,6ft,12s,4,6,mph,17°c,100%,NW,306,Offshore,WSW,253
05/10,12pm,4-6ft,5ft,12s,2,2,mph,18°c,100%,NW,316,Onshore,N,350
05/10,6pm,3-5ft,5ft,11s,6,5,mph,18°c,100%,NW,313,Onshore,NE,36
06/10,6am,2-4ft,3.5ft,10s,9,10,mph,17°c,100%,NW,310,Offshore,SW,222
06/10,12pm,3-4ft,4.5ft,14s,12,15,mph,18°c,100%,WNW,297,Offshore,W,266
06/10,6pm,3-5ft,6ft,13s,15,17,mph,18°c,100%,WNW,301,Cross/Onshore,NW,321
07/10,6am,3-5ft,5ft,12s,5,5,mph,16°c,100%,WNW,299,Offshore,SSE,165
07/10,12pm,3-5ft,5ft,12s,7,8,mph,17°c,100%,WNW,299,Cross/Onshore,ESE,106
07/10,6pm,3-4ft,4.5ft,12s,10,10,mph,19°c,100%,WNW,300,Onshore,E,91
08/10,6am,4-6ft,5ft,18s,6,6,mph,19°c,100%,NW,307,Offshore,SSW,192
08/10,12pm,5-9ft,9ft,16s,5,5,mph,20°c,100%,WNW,303,Offshore,W,262
08/10,6pm,5-7ft,8ft,14s,21,27,mph,20°c,100%,WNW,302,Cross/Offshore,WNW,295
09/10,6am,4-7ft,7.5ft,13s,18,21,mph,17°c,100%,NW,305,Cross-shore,WNW,295
09/10,12pm,5-7ft,8.5ft,13s,21,24,mph,18°c,100%,NW,307,Cross/Offshore,W,279
09/10,6pm,5-8ft,9ft,13s,16,19,mph,18°c,100%,NW,311,Cross-shore,WNW,299
10/10,6am,5-8ft,9ft,13s,9,10,mph,15°c,100%,NW,312,Offshore,SSW,212
10/10,12pm,5-8ft,8.5ft,13s,3,3,mph,17°c,100%,NW,313,Offshore,SW,221
10/10,6pm,5-8ft,8ft,12s,10,11,mph,18°c,100%,NW,315,Onshore,ENE,65
11/10,6am,4-6ft,6ft,12s,10,11,mph,17°c,100%,NW,316,Offshore,SSE,158
11/10,12pm,3-5ft,5ft,11s,5,7,mph,20°c,100%,NW,315,Offshore,SW,222
11/10,6pm,3-5ft,4.5ft,11s,3,4,mph,20°c,100%,NW,313,Onshore,N,7
12/10,6am,3-5ft,5ft,10s,3,3,mph,19°c,100%,NW,313,Cross-shore,WNW,301
12/10,12pm,4-6ft,6ft,12s,12,16,mph,23°c,100%,NW,311,Offshore,S,185
12/10,6pm,3-5ft,5.5ft,11s,19,23,mph,26°c,100%,NW,308,Offshore,S,169
13/10,6am,3-4ft,4ft,10s,12,16,mph,20°c,100%,WNW,303,Offshore,SSE,163
13/10,12pm,2-3ft,4ft,10s,16,23,mph,23°c,100%,WNW,301,Offshore,SSW,199
13/10,6pm,2-3ft,3.5ft,10s,15,19,mph,20°c,100%,WNW,298,Onshore,NNW,330
14/10,6am,2-3ft,3ft,10s,12,16,mph,20°c,100%,WNW,301,Offshore,S,188
14/10,12pm,2-3ft,3.5ft,10s,8,8,mph,17°c,100%,WNW,302,Cross/Onshore,NW,315
14/10,6pm,2-3ft,3.5ft,10s,13,13,mph,17°c,100%,NW,306,Onshore,NNW,339
15/10,6am,3-5ft,9ft,9s,28,33,mph,15°c,100%,WNW,295,Offshore,W,267
15/10,12pm,3-5ft,7.5ft,9s,14,22,mph,16°c,100%,WNW,298,Offshore,SW,235
15/10,6pm,3-5ft,7ft,10s,4,5,mph,18°c,100%,WNW,304,Onshore,NNW,337
16/10,6am,3-5ft,5.5ft,10s,26,34,mph,18°c,100%,NW,306,Offshore,SSW,196
16/10,12pm,3-4ft,5.5ft,10s,21,32,mph,19°c,100%,WNW,300,Offshore,SSW,213
16/10,6pm,3-5ft,6ft,11s,19,29,mph,21°c,100%,WNW,293,Offshore,S,191
17/10,6am,3-4ft,3ft,13s,13,24,mph,19°c,100%,NW,317,Offshore,SSW,206
17/10,12pm,4-6ft,6ft,13s,8,11,mph,19°c,100%,NW,309,Cross/Offshore,W,278
17/10,6pm,4-7ft,7ft,13s,16,17,mph,19°c,100%,NW,312,Cross/Onshore,NW,308
18/10,6am,5-8ft,8.5ft,14s,14,17,mph,17°c,100%,NW,311,Cross-shore,WNW,297
18/10,12pm,6-9ft,10ft,13s,10,11,mph,17°c,100%,NW,311,Offshore,W,261
18/10,6pm,6-9ft,10ft,13s,3,3,mph,17°c,100%,NW,311,Onshore,ENE,67
19/10,6am,5-8ft,8ft,13s,10,15,mph,19°c,100%,NW,312,Offshore,SW,231
19/10,12pm,5-8ft,8ft,12s,2,9,mph,18°c,100%,NW,313,Onshore,NW,326
19/10,6pm,4-7ft,7ft,12s,10,8,mph,17°c,100%,NW,313,Onshore,NE,55
20/10,6am,3-5ft,5.5ft,11s,8,12,mph,15°c,100%,NW,313,Offshore,W,267
20/10,12pm,4-6ft,6ft,10s,17,19,mph,14°c,100%,NW,318,Cross-shore,WNW,302
20/10,6pm,3-4ft,4.5ft,10s,16,17,mph,15°c,100%,NW,309,Offshore,W,262
21/10,6am,2-4ft,4ft,9s,14,16,mph,14°c,100%,NW,309,Offshore,WSW,246
21/10,12pm,2-4ft,4ft,9s,7,8,mph,14°c,100%,NW,312,Offshore,SW,225
21/10,6pm,2-4ft,4ft,8s,2,2,mph,15°c,100%,NW,314,Cross/Onshore,E,95
22/10,6am,2-3ft,3ft,8s,7,6,mph,13°c,100%,NW,319,Offshore,WSW,240
22/10,12pm,2-3ft,2.5ft,8s,7,11,mph,15°c,100%,NW,319,Onshore,E,94
22/10,6pm,1-2ft,2.5ft,4s,19,22,mph,13°c,100%,NNE,17,Onshore,NE,50
23/10,6am,2-3ft,3ft,6s,5,8,mph,15°c,100%,N,6,Cross/Onshore,NW,315
23/10,12pm,2ft,2ft,6s,3,3,mph,15°c,100%,N,7,Offshore,SW,220
23/10,6pm,2-3ft,2.5ft,7s,30,38,mph,16°c,100%,NNW,344,Offshore,W,259
24/10,6am,4-6ft,9.5ft,9s,18,26,mph,13°c,100%,WNW,299,Offshore,SW,235
24/10,12pm,3-4ft,5.5ft,8s,19,22,mph,16°c,100%,WNW,304,Offshore,SW,228
24/10,6pm,3-4ft,5.5ft,8s,19,29,mph,17°c,100%,NW,306,Offshore,WSW,258
25/10,6am,3-4ft,4.5ft,10s,10,11,mph,16°c,100%,NW,304,Offshore,SSE,157
25/10,12pm,2-3ft,3.5ft,9s,4,6,mph,17°c,100%,WNW,302,Offshore,SSE,164
25/10,6pm,2-3ft,3.5ft,9s,11,12,mph,19°c,100%,WNW,300,Onshore,E,93
26/10,6am,2-3ft,3.5ft,10s,10,18,mph,18°c,100%,WNW,299,Offshore,SSW,203
26/10,12pm,2-3ft,3.5ft,11s,7,11,mph,20°c,100%,WNW,298,Offshore,S,184
26/10,6pm,2-3ft,3.5ft,11s,3,6,mph,21°c,100%,WNW,294,Offshore,SSE,161
27/10,6am,2-3ft,3.5ft,12s,10,13,mph,17°c,100%,WNW,292,Offshore,SSW,209
27/10,12pm,1-2ft,2.5ft,11s,3,4,mph,19°c,100%,WNW,291,Offshore,SW,234
27/10,6pm,1-2ft,2.5ft,10s,11,12,mph,20°c,100%,WNW,294,Onshore,E,84
28/10,6am,1-2ft,2ft,8s,6,8,mph,18°c,100%,NW,326,Offshore,S,185
28/10,12pm,1-2ft,1.5ft,7s,3,4,mph,19°c,100%,NNW,332,Offshore,WSW,241
28/10,6pm,1ft,0.9ft,8s,4,5,mph,19°c,100%,NW,325,Offshore,W,265
29/10,6am,1ft,0.7ft,9s,7,8,mph,18°c,100%,NW,326,Offshore,WSW,247
29/10,12pm,1ft,0.6ft,8s,8,9,mph,19°c,100%,NW,325,Cross/Offshore,WNW,290
29/10,6pm,0-1ft,0.4ft,8s,4,5,mph,18°c,100%,NW,326,Cross/Onshore,ESE,111
30/10,6am,0-1ft,0.7ft,7s,7,8,mph,17°c,100%,WNW,287,Offshore,SSE,166
30/10,12pm,0-1ft,0.5ft,20s,6,8,mph,19°c,100%,WNW,286,Cross/Offshore,SE,131
30/10,6pm,1ft,0.9ft,18s,10,14,mph,21°c,100%,WNW,286,Offshore,SW,236
31/10,6am,1ft,2ft,5s,15,20,mph,18°c,100%,WNW,298,Offshore,W,265
31/10,12pm,1-2ft,3ft,6s,16,20,mph,18°c,100%,NW,306,Cross/Offshore,W,280
31/10,6pm,1-2ft,2.5ft,5s,3,3,mph,17°c,100%,NW,306,Offshore,SW,232
01/11,6am,1ft,1.6ft,13s,12,14,mph,18°c,100%,WNW,284,Offshore,SSW,197
01/11,12pm,1ft,1.5ft,13s,12,15,mph,19°c,100%,WNW,284,Offshore,S,187
01/11,6pm,2-3ft,3ft,8s,5,6,mph,19°c,100%,WNW,299,Offshore,SSE,148
02/11,6am,3-5ft,6.5ft,10s,16,20,mph,17°c,100%,WNW,300,Offshore,W,270
02/11,12pm,3-5ft,7ft,10s,13,20,mph,17°c,100%,WNW,300,Offshore,WSW,254
02/11,6pm,5-7ft,9ft,11s,9,17,mph,17°c,100%,NW,304,Offshore,W,264
03/11,6am,9-15ft,22ft,13s,49,60,mph,15°c,100%,NW,306,Cross/Offshore,W,280
03/11,12pm,10-16ft,22.5ft,14s,43,52,mph,16°c,100%,NW,309,Cross/Offshore,WNW,286
03/11,6pm,8-13ft,16.5ft,13s,25,37,mph,17°c,100%,NW,309,Offshore,W,273
04/11,6am,6-10ft,12.5ft,12s,8,13,mph,18°c,100%,NW,309,Offshore,SW,232
04/11,12pm,7-10ft,14ft,12s,32,43,mph,16°c,100%,NW,306,Offshore,W,274
04/11,6pm,7-11ft,14.5ft,13s,27,33,mph,15°c,100%,NW,306,Cross/Offshore,WNW,282
05/11,6am,7-11ft,14.5ft,13s,29,38,mph,14°c,100%,NW,304,Offshore,W,259
05/11,12pm,7-11ft,15ft,13s,34,40,mph,15°c,100%,NW,304,Cross/Offshore,WNW,288
