date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
14/02,6pm,Plano,6ft,15s,5,5,mph,29°c,100%,SSW,210,Cross-shore,SE,135
15/02,6am,Plano,5ft,14s,4,3,mph,28°c,100%,SSW,211,Offshore,NE,41
15/02,12pm,Plano,5ft,14s,5,5,mph,29°c,100%,SSW,211,Onshore,SSE,160
15/02,6pm,Plano,4.5ft,13s,3,3,mph,30°c,100%,SSW,211,Onshore,S,191
16/02,6am,Plano,4ft,13s,4,5,mph,29°c,100%,SSW,212,Onshore,W,279
16/02,12pm,Plano,4ft,13s,8,8,mph,30°c,100%,SSW,211,Onshore,WSW,242
16/02,6pm,Plano,3.5ft,13s,3,3,mph,30°c,100%,SSW,211,Onshore,SW,233
17/02,6am,Plano,3.5ft,12s,8,9,mph,29°c,100%,SW,214,Cross/Onshore,WNW,300
17/02,12pm,Plano,3.5ft,12s,12,13,mph,29°c,100%,SSW,210,Onshore,W,267
17/02,6pm,Plano,3.5ft,12s,11,13,mph,27°c,100%,SSW,209,Cross-shore,NW,311
18/02,6am,Plano,3ft,12s,5,5,mph,28°c,100%,SSW,209,Offshore,NNE,20
18/02,12pm,Plano,3ft,11s,7,8,mph,30°c,100%,SSW,209,Onshore,W,261
18/02,6pm,Plano,3.5ft,18s,4,6,mph,28°c,100%,SSW,205,Offshore,NE,43
19/02,6am,Plano,6.5ft,17s,9,12,mph,28°c,100%,SSW,208,Onshore,W,272
19/02,12pm,Plano,7.5ft,16s,12,11,mph,29°c,100%,SSW,207,Cross-shore,NW,310
19/02,6pm,Plano,7.5ft,16s,7,7,mph,29°c,100%,SSW,208,Cross-shore,NW,308
20/02,6am,Plano,7ft,15s,11,11,mph,28°c,100%,SSW,208,Cross/Offshore,NW,319
20/02,12pm,Plano,6.5ft,15s,8,7,mph,29°c,100%,SSW,208,Onshore,SW,219
20/02,6pm,Plano,6ft,14s,5,6,mph,28°c,100%,SSW,209,Onshore,W,272
